Gene ID	Protein accession	bombyx_mori	NCBI GeneID	Symbol	Description
135075551	XP_063826041.1	NP_001098700.1	100125607	nos-M	nanos-M
135075552	XP_063826044.1	NP_001040407.1	732943	lwr	ubiquitin conjugating enzyme lesswright
135075553	XP_063826045.1	NP_001040395.1	732930	Bet1	blocked early in transport 1
135075521	XP_063826047.1	XP_012546822.1	101741722	LOC101741722	phospholipid scramblase 2
135075554	XP_063826048.1	XP_004930238.1	101740936	LOC101740936	retrovirus-related Pol polyprotein from type-1 retrotransposable element R1 4
135075561	XP_063826052.1	NP_001040150.1	692840	LOC692840	ribonucleic acid binding protein S1
135075562	XP_063826053.1	XP_004932108.1	101746311	LOC101746311	uncharacterized LOC101746311
135075564	XP_063826055.1	NP_001036936.1	692482	Chk2	cell cycle checkpoint kinase 2
135075568	XP_063826057.1	XP_004932135.1	101737836	LOC101737836	alanine--glyoxylate aminotransferase
135075565	XP_063826058.1	XP_021206262.1	101740198	LOC101740198	uncharacterized LOC101740198
135075569	XP_063826060.1	NP_001040360.3	732894	LOC732894	FtsJ-like methyltransferase-like
135075570	XP_063826061.1	XP_004932137.1	101738229	LOC101738229	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6
135075572	XP_063826062.1	XP_037868545.1	119628842	LOC119628842	uncharacterized LOC119628842
135075573	XP_063826063.1	XP_004932161.1	101741029	LOC101741029	intraflagellar transport protein 22 homolog
135075574	XP_063826064.1	NP_001296508.1	101741176	LOC101741176	acyl-CoA Delta(11) desaturase-like
135075576	XP_063826065.1	XP_004932164.3	101741406	LOC101741406	lysophospholipid acyltransferase 7
135075578	XP_063826068.1	XP_004932179.1	101743377	LOC101743377	ADP-ribose pyrophosphatase, mitochondrial
135075575	XP_063826069.1	XP_004930236.1	101740649	LOC101740649	small proline-rich protein 2H
135075579	XP_063826070.1	XP_004932186.1	101744195	LOC101744195	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase
135075581	XP_063826073.1	XP_004932206.1	101746871	LOC101746871	cytochrome c oxidase assembly protein COX19
135075583	XP_063826074.1	XP_062525757.1	105842431	LOC105842431	gustatory receptor 63
135075586	XP_063826076.1	NP_001266343.1	101738548	LOC101738548	cytochrome c oxidase subunit 6A1, mitochondrial-like
135075587	XP_063826077.1	XP_004932234.1	101738952	LOC101738952	uncharacterized LOC101738952
135075584	XP_063826078.1	XP_062524643.1	134198911	LOC134198911	sperm mitochondrial-associated cysteine-rich protein-like
135075588	XP_063826079.1	XP_004932235.1	101739093	LOC101739093	uncharacterized LOC101739093
135075589	XP_063826080.1	XP_004932236.1	101739235	LOC101739235	uncharacterized LOC101739235
135075592	XP_063826081.1	XP_021207620.1	101739476	LOC101739476	uncharacterized LOC101739476
135075597	XP_063826083.1	XP_004932239.1	101739844	LOC101739844	uncharacterized LOC101739844
135075598	XP_063826084.1	XP_004932244.1	101740427	mge	translocase of outer mitochondrial membrane 22 homolog mge
135075599	XP_063826086.1	XP_004932310.1	101738631	Gga	ADP-ribosylation factor-binding protein Gga
135075600	XP_063826087.1	XP_004932248.1	101740945	Lst8	MTOR associated protein, LST8
135075602	XP_063826088.1	XP_004932254.2	101741738	LOC101741738	UNC93-like protein
135075603	XP_063826089.1	XP_004924904.1	101737340	LOC101737340	THAP domain-containing protein 1
135075605	XP_063826090.1	XP_037868365.1	101745672	Obp59a	Odorant-binding protein 59a
135075607	XP_063826092.1	XP_004927123.1	101736005	mRpS18A	mitochondrial ribosomal protein S18A
135075611	XP_063826095.1	XP_004927126.2	101736360	LOC101736360	transcription factor HES-4-B
135075608	XP_063826096.1	XP_012549341.1	101742027	LOC101742027	uncharacterized LOC101742027
135075618	XP_063826100.1	XP_004923650.1	101736474	LOC101736474	phosphopantothenoylcysteine decarboxylase
135075619	XP_063826101.1	NP_001091825.1	100033384	Phf5a	PHD finger protein 5A
135075622	XP_063826102.1	NP_001040477.1	733017	ND-ACP	NADH dehydrogenase (ubiquinone) acyl carrier protein
135075625	XP_063826106.1	XP_004923669.2	101739012	ais	DExD-box helicase 52
135075627	XP_063826107.1	XP_004923674.2	101739673	ste14	isoprenylcysteine carboxylmethyltransferase ste14
135075637	XP_063826111.1	XP_037868546.1	101737579	LOC101737579	putative inorganic phosphate cotransporter
135075638	XP_063826113.1	XP_004925401.1	101738933	LOC101738933	forkhead box protein J2
135075639	XP_063826114.1	XP_004925383.1	101735738	LOC101735738	uncharacterized LOC101735738
135075642	XP_063826117.1	XP_012545208.1	101738249	LOC101738249	cationic amino acid transporter 2
135075643	XP_063826118.1	XP_004925398.1	101738526	LOC101738526	cationic amino acid transporter 3
135075644	XP_063826123.1	XP_021209245.2	101739720	LOC101739720	putative inorganic phosphate cotransporter
135075645	XP_063826124.1	NP_001036907.1	692451	Pi-t1	inorganic phosphate transporter 1
135075646	XP_063826126.1	XP_037868558.1	101746615	LOC101746615	putative inorganic phosphate cotransporter
135075647	XP_063826127.1	XP_012545207.2	101746470	LOC101746470	putative inorganic phosphate cotransporter
135075649	XP_063826128.1	XP_004925371.1	101745899	LOC101745899	putative inorganic phosphate cotransporter
135075648	XP_063826132.1	XP_037866889.1	101738007	LOC101738007	facilitated trehalose transporter Tret1
135075652	XP_063826135.1	XP_004925372.1	101746043	LOC101746043	putative inorganic phosphate cotransporter
135075653	XP_063826136.1	XP_012545182.2	101737295	LOC101737295	putative inorganic phosphate cotransporter
135075626	XP_063826141.1	XP_012546825.1	101741351	LOC101741351	uncharacterized LOC101741351
135075657	XP_063826142.1	XP_012545202.1	101746896	LOC101746896	uncharacterized LOC101746896
135075658	XP_063826144.1	XP_062525634.1	134199230	LOC134199230	lipase 1-like
135075656	XP_063826145.1	NP_001036947.1	692493	an-0147	juvenile hormone binding protein an-0147
135075659	XP_063826146.1	XP_004925377.2	101746754	LOC101746754	uncharacterized LOC101746754
135075660	XP_063826147.1	XP_021203131.1	101747029	LOC101747029	transforming growth factor beta-1-induced transcript 1 protein
135075661	XP_063826148.1	XP_037868251.1	101741996	Myo31DF	Unconventional myosin ID
135075662	XP_063826149.1	XP_004925382.2	101735503	LOC101735503	cationic amino acid transporter 2
135075666	XP_063826150.1	XP_037868465.1	101735963	Hlc	putative ATP-dependent RNA helicase DDX56
135075668	XP_063826151.1	NP_001166620.1	100379315	Or-63	olfactory receptor 63
135075669	XP_063826152.1	XP_037868255.1	100188972	Mhc	myosin heavy chain
135075667	XP_063826155.1	XP_037867017.1	101741168	LOC101741168	general odorant-binding protein 83a
135075671	XP_063826181.1	XP_037867072.1	101741021	LOC101741021	lachesin
135075673	XP_063826195.1	NP_001269272.1	101736658	yellow-f	protein yellow-like
135075672	XP_063826196.1	XP_004930208.1	101736899	Spf30	Splicing factor 30
135075675	XP_063826197.1	NP_001296541.1	101744834	LOC101744834	dnaJ homolog subfamily C member 28
135075676	XP_063826198.1	XP_004925168.1	101745129	DCP1	decapping protein 1
135075677	XP_063826199.1	NP_001040512.1	733100	Dd	CTD nuclear envelope phosphatase 1-like protein dullard
135075679	XP_063826201.1	NP_001037096.1	692647	GlcNAcase3	beta-N-acetylglucosaminidase 3
135075680	XP_063826203.1	XP_037868347.1	101745374	AP-2mu	adaptor protein complex 2, mu subunit
135075682	XP_063826205.1	XP_004925171.1	101745518	LOC101745518	UDP-xylose and UDP-N-acetylglucosamine transporter
135075683	XP_063826206.1	XP_004925174.2	101745812	LOC101745812	RING finger protein nhl-1
135075686	XP_063826208.1	XP_037868467.1	101735868	Camta	Calmodulin-binding transcription activator
135075688	XP_063826209.1	XP_004925180.1	101746701	LOC101746701	tetratricopeptide repeat protein 36
135075689	XP_063826210.1	XP_004925191.4	101736521	LOC101736521	SUZ domain-containing protein 1
135075690	XP_063826211.1	XP_004925184.1	101735320	Rpn6	regulatory particle non-ATPase 6
135075691	XP_063826212.1	XP_004925181.2	101746840	RpI1	RNA polymerase I subunit RpI1
135075692	XP_063826213.1	XP_004925190.1	101736264	LOC101736264	calpain-7
135075693	XP_063826214.1	XP_004925176.1	101746184	LOC101746184	uncharacterized LOC101746184
135075694	XP_063826215.1	NP_001182634.1	100500932	Picot	putative inorganic phosphate cotransporter protein picot
135075695	XP_063826217.1	XP_004925192.2	101736657	LOC101736657	zinc finger protein 287
135075697	XP_063826218.1	XP_004925182.2	101746981	BuGZ	Bub3 interacting GLEBS and Zinc finger domain protein
135075698	XP_063826220.1	XP_004925177.1	101746328	C1GalTA	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
135075696	XP_063826222.1	NP_001037588.1	732980	Sf3b6	splicing factor 3b subunit 6
135075700	XP_063826226.1	XP_004925186.1	101735597	LOC101735597	protein yippee-like
135075702	XP_063826229.1	NP_001036978.1	692526	Pkc53E	Protein C kinase 53E
135075703	XP_063826230.1	NP_001266419.1	101736880	LOC101736880	probable cytochrome P450 49a1-like
135075705	XP_063826231.1	NP_001040266.1	692961	LOC692961	peroxisomal membrane anchor protein
135075704	XP_063826232.1	XP_004930196.1	101735431	Parp16	Poly(ADP-ribose) polymerase 16
135075709	XP_063826233.1	XP_004924119.1	101746419	LOC101746419	NFX1-type zinc finger-containing protein 1
135075710	XP_063826234.1	XP_004924139.1	101737147	kraken	serine hydrolase like 2 kraken
135075711	XP_063826235.1	XP_004924140.1	101737290	LOC101737290	4-hydroxyphenylpyruvate dioxygenase
135075712	XP_063826236.1	XP_012544109.2	101746796	LOC101746796	4-hydroxyphenylpyruvate dioxygenase
135075713	XP_063826237.1	XP_004924123.1	101746936	LOC101746936	BMP and activin membrane-bound inhibitor homolog
135075714	XP_063826238.1	XP_004924120.1	101746557	Trp1	translocation protein 1
135075715	XP_063826240.1	XP_004924143.1	101737716	pdm3	pou domain motif 3
135075719	XP_063826241.1	XP_037868453.1	101735455	128up	GTP-binding protein 128up
135075721	XP_063826243.1	NP_001040117.1	692805	DCTN5-p25	Dynactin 5, p25 subunit
135075723	XP_063826244.1	NP_001166744.1	100379462	CPR3	cuticular protein RR-1 motif 3
135075724	XP_063826245.1	NP_001166624.1	100379324	Amy	alpha-amylase
135075722	XP_063826247.1	XP_004930192.1	101746862	LOC101746862	zinc finger protein 660
135075725	XP_063826248.1	XP_037868324.1	101741884	LOC101741884	uncharacterized LOC101741884
135075726	XP_063826249.1	NP_001244268.1	100873155	geminin	geminin DNA replication inhibitor
135075727	XP_063826250.1	NP_001182008.1	100499495	Loqs	loquacious
135075728	XP_063826255.1	XP_004932071.1	101741319	LOC101741319	uncharacterized LOC101741319
135075731	XP_063826256.1	XP_062525682.1	134199245	LOC134199245	arginine kinase
135075733	XP_063826262.1	XP_012550989.1	105842447	LOC105842447	G-protein coupled receptor Mth2
135075734	XP_063826263.1	XP_004924132.1	101736088	Pgant9	polypeptide N-acetylgalactosaminyltransferase 9
135075735	XP_063826268.1	XP_004930175.1	101744573	LOC101744573	cilia- and flagella-associated protein 161
135075736	XP_063826271.1	XP_004924134.1	101736396	LOC101736396	alpha-amylase 4N
135075737	XP_063826274.1	XP_012544085.3	101738521	LOC101738521	uncharacterized LOC101738521
135075739	XP_063826276.1	XP_062525563.1	101742174	LOC101742174	uncharacterized LOC101742174
135075741	XP_063826278.1	XP_012544099.1	101739066	LOC101739066	uncharacterized LOC101739066
135075742	XP_063826280.1	XP_004932073.2	101741596	LOC101741596	uncharacterized LOC101741596
135075740	XP_063826281.1	XP_021206368.1	110385902	LOC110385902	probable RNA-directed DNA polymerase from transposon BS
135075743	XP_063826282.1	NP_001036827.1	692362	CPR2	cuticular protein RR-1 motif 2
135075746	XP_063826285.1	XP_004924136.1	101736612	Fbxl4	F box and leucine-rich-repeat gene 4
135075748	XP_063826286.1	XP_004932074.2	101741737	LOC101741737	histidine protein methyltransferase 1 homolog
135075750	XP_063826292.1	NP_001037442.1	693010	Pnpo	pyridoxine 5'-phosphate oxidase
135075749	XP_063826293.1	XP_021206279.1	101739793	LOC101739793	inactive CLIP domain-containing serine protease A8
135075751	XP_063826294.1	NP_001091817.1	778523	SrpRbeta	signal recognition particle receptor beta
135075752	XP_063826295.1	XP_037868457.1	101742315	REG	proteasome regulator gamma
135075753	XP_063826298.1	XP_004932259.1	101742467	hry	bHLH transcriptional repressor hairy
135075754	XP_063826299.1	XP_004932075.1	101741883	LOC101741883	sialin
135075759	XP_063826309.1	XP_004932076.1	101742031	LOC101742031	transmembrane protein 19
135075760	XP_063826311.1	XP_012549195.3	101739365	holn1	CD2 antigen cytoplasmic tail-binding protein 2 homolog holn1
135075762	XP_063826312.1	XP_012551044.1	101742173	LOC101742173	uncharacterized LOC101742173
135075763	XP_063826313.1	XP_037868429.1	101742418	CenB1A	Centaurin beta 1A
135075764	XP_063826315.1	XP_004932080.1	101742563	LOC101742563	ESF1 homolog
135075765	XP_063826316.1	XP_037868592.1	101743331	SerRS-m	Seryl-tRNA synthetase, mitochondrial
135075766	XP_063826317.1	XP_004932085.1	101743195	dbe	KRR1 small subunit processome component homolog dbe
135075767	XP_063826318.1	NP_001036980.1	692528	Dnmt1	DNA cytosine-5 methyltransferase
135075768	XP_063826322.1	XP_004930154.1	101741776	LOC101741776	methyltransferase-like 26
135075771	XP_063826323.1	XP_037868595.1	101742608	LOC101742608	serine protease snake
135075772	XP_063826324.1	NP_001108458.1	100141429	MET1	methoprene-tolerant protein 1
135075773	XP_063826325.1	XP_004932087.1	101743473	LOC101743473	putative phospholipase B-like lamina ancestor
135075774	XP_063826326.1	XP_021207603.1	101743802	CHMP2B	charged multivesicular body protein 2b
135075775	XP_063826327.1	XP_004932263.1	101743049	LOC101743049	gustatory and odorant receptor 22
135075781	XP_063826335.1	XP_012551028.1	101744909	LOC101744909	zinc finger protein 628
135075782	XP_063826336.1	XP_004932122.2	101736204	Cog8	conserved oligomeric Golgi complex subunit 8
135075783	XP_063826337.1	NP_001036938.1	692484	RpA-70	replication protein A 70
135075785	XP_063826338.1	NP_001243932.1	100862776	LOC100862776	gamma-glutamyl transpeptidase
135075786	XP_063826339.1	XP_004932115.2	101747228	LOC101747228	glutaryl-CoA dehydrogenase, mitochondrial
135075809	XP_063826341.1	XP_004930824.1	101736947	LOC101736947	uncharacterized LOC101736947
135075815	XP_063826343.1	XP_004930712.1	101744957	fsd	transmembrane protein fates-shifted
135075816	XP_063826344.1	XP_004930711.1	101744811	LOC101744811	uncharacterized LOC101744811
135075819	XP_063826346.1	XP_004930707.1	101744096	LOC101744096	THAP domain-containing protein 1
135075780	XP_063826349.1	NP_001040392.1	732927	Bug22	cilia- and flagella-associated protein 20
135075820	XP_063826350.1	NP_001091754.1	778455	RpS13	ribosomal protein S13
135075821	XP_063826351.1	XP_004930704.1	101743650	amrt	TM2 domain-containing protein 2 amaretto
135075822	XP_063826352.1	XP_004930699.3	101742948	LOC101742948	homeobox protein SIX6
135075824	XP_063826353.1	XP_004930694.1	101742271	Slu7	Pre-mRNA-splicing factor Slu7
135075825	XP_063826354.1	XP_021206660.2	101742652	LOC101742652	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
135075827	XP_063826356.1	XP_004932723.1	101742706	LOC101742706	uncharacterized LOC101742706
135075828	XP_063826357.1	XP_004932770.1	101738590	LOC101738590	ATP-dependent RNA helicase glh-1
135075829	XP_063826358.1	XP_021207921.1	101742317	LOC101742317	probable E3 SUMO-protein ligase RNF212
135075831	XP_063826362.1	XP_012551338.2	101738459	Ktl	BTB/POZ domain-containing protein Ktl
135075832	XP_063826363.1	XP_004932710.1	101741230	LOC101741230	oligoribonuclease, mitochondrial
135075830	XP_063826364.1	XP_004930149.1	101740879	LOC101740879	probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial
135075835	XP_063826366.1	XP_004932705.1	101740473	LOC101740473	uncharacterized LOC101740473
135075836	XP_063826367.1	XP_004932696.1	101739286	IscU	Iron-sulfur cluster assembly enzyme
135075837	XP_063826368.1	NP_001037410.1	692976	Sumo	Small ubiquitin like modifier
135075840	XP_063826369.1	XP_004932693.1	101738909	LOC101738909	uncharacterized LOC101738909
135075841	XP_063826373.1	NP_001037281.1	692726	RpS30	ribosomal protein S30
135075842	XP_063826375.1	XP_004932760.3	101736824	LOC101736824	uncharacterized LOC101736824
135075846	XP_063826382.1	XP_037867102.1	105842186	rasp	protein-cysteine N-palmitoyltransferase Rasp
135075855	XP_063826385.1	XP_004932672.1	101736245	LOC101736245	circadian clock-controlled protein daywake
135075857	XP_063826386.1	XP_012551396.1	101735766	LOC101735766	beta-secretase 1
135075860	XP_063826387.1	XP_037875165.1	110386325	LOC110386325	uncharacterized LOC110386325
135075856	XP_063826388.1	XP_004930141.1	101739838	LOC101739838	uncharacterized LOC101739838
135075861	XP_063826389.1	XP_004932665.1	101747145	LOC101747145	ubiquinone biosynthesis O-methyltransferase, mitochondrial
135075862	XP_063826390.1	XP_004932661.1	101746641	LOC101746641	PRADC1-like protein
135075864	XP_063826393.1	XP_037875498.1	101746313	HPS1	Hermansky-Pudlak syndrome 1 protein
135075865	XP_063826395.1	XP_037875517.1	101745740	LOC101745740	ribonuclease H2 subunit A
135075866	XP_063826396.1	XP_004932740.1	101745588	LOC101745588	uncharacterized LOC101745588
135075868	XP_063826397.1	XP_004932639.1	101743655	LOC101743655	monocarboxylate transporter 10
135075870	XP_063826403.1	NP_001166800.1	100379520	CPF	cuticular protein 44-aa motif
135075871	XP_063826404.1	NP_001036829.2	692365	Mor	moricin
135075878	XP_063826405.1	XP_021207881.1	101743282	LOC101743282	uncharacterized LOC101743282
135075879	XP_063826406.1	XP_012547063.1	101735967	LOC101735967	pancreatic lipase-related protein 2
135075882	XP_063826410.1	XP_062531471.1	134201166	LOC134201166	uncharacterized LOC134201166
135075883	XP_063826411.1	XP_062531169.1	101740260	sra	RRM_RCAN_like domain containing protein Sra
135075884	XP_063826412.1	XP_004921747.1	101739710	Non3	Ribosome production factor 2-like protein Non3
135075885	XP_063826414.1	XP_012543888.2	101744917	LOC101744917	organic cation transporter protein
