NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
135074168	LOC135074168	neurogenic protein big brain	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34330	NCBI Ortholog
135074169	LOC135074169	putative nuclease HARBI1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074170	LOC135074170	uncharacterized LOC135074170	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074171	LOC135074171	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074172	LOC135074172	uncharacterized LOC135074172	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074173	LOC135074173	myrosinase 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074174	LOC135074174	uncharacterized LOC135074174	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074175	LOC135074175	bombyxin B-6-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074176	LOC135074176	odorant receptor 2a-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074177	LOC135074177	lachesin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074178	LOC135074178	uncharacterized LOC135074178	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074179	LOC135074179	uncharacterized LOC135074179	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074180	LOC135074180	protein FAM8A1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35891	NCBI Ortholog
135074181	LOC135074181	uncharacterized LOC135074181	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074182	LOC135074182	uncharacterized LOC135074182	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074183	LOC135074183	uncharacterized LOC135074183	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074184	LOC135074184	uncharacterized LOC135074184	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074185	LOC135074185	arylsulfatase B-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074186	LOC135074186	venom allergen 5 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074187	LOC135074187	uncharacterized LOC135074187	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074188	LOC135074188	uncharacterized LOC135074188	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074189	LOC135074189	uncharacterized LOC135074189	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074190	Rab6	RAS oncogene family member Rab6	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34636	NCBI Ortholog
135074191	LOC135074191	venom allergen 5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074192	LOC135074192	venom allergen 3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074193	LOC135074193	uncharacterized LOC135074193	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074194	LOC135074194	lachesin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135074195	Uba3	Ubiquitin-like activating enzyme 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	36539	NCBI Ortholog
135074196	Ccdc58	Coiled-coil domain-containing 58	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40159	NCBI Ortholog
135074197	LOC135074197	UPF0389 protein GA21628	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40130	NCBI Ortholog
135074198	LOC135074198	uncharacterized LOC135074198	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074199	2mit	leucine-rich repeat-containing protein 2mit	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41616	NCBI Ortholog
135074200	wcd	U3 small nucleolar RNA-associated protein 18 homolog wicked	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36831	NCBI Ortholog
135074201	LOC135074201	uncharacterized LOC135074201	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135074202	LOC135074202	uncharacterized LOC135074202	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074203	LOC135074203	PHD finger protein 14	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33651	NCBI Ortholog
135074204	LOC135074204	mitochondrial intermediate peptidase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35511	NCBI Ortholog
135074205	bigmax	helix-loop-helix-leucine zipper transcription factor bigmax	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43293	NCBI Ortholog
135074206	LOC135074206	venom allergen 5.02-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074207	LOC135074207	uncharacterized LOC135074207	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074208	LOC135074208	retinol dehydrogenase 13-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074209	LOC135074209	uncharacterized LOC135074209	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074210	LOC135074210	retinol dehydrogenase 14-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074211	LOC135074211	uncharacterized LOC135074211	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43696	NCBI Ortholog
135074212	LOC135074212	uncharacterized LOC135074212	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074213	LOC135074213	U1 small nuclear ribonucleoprotein C-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074214	LOC135074214	uncharacterized LOC135074214	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074215	LOC135074215	shematrin-like protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074216	LOC135074216	uncharacterized LOC135074216	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074217	LOC135074217	uncharacterized LOC135074217	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074218	LOC135074218	uncharacterized LOC135074218	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074219	LOC135074219	uncharacterized LOC135074219	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074220	LOC135074220	uncharacterized LOC135074220	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074221	LOC135074221	uncharacterized LOC135074221	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074222	LOC135074222	arginine kinase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135074223	LOC135074223	uncharacterized LOC135074223	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074224	LOC135074224	uncharacterized LOC135074224	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074225	LOC135074225	uncharacterized LOC135074225	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074226	LOC135074226	leiomodin-2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074227	LOC135074227	uncharacterized LOC135074227	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074228	LOC135074228	hornerin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074229	LOC135074229	uncharacterized LOC135074229	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074230	LOC135074230	zinc finger SWIM domain-containing protein 8 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074231	LOC135074231	uncharacterized LOC135074231	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074232	LOC135074232	pyruvate kinase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135074233	LOC135074233	uncharacterized LOC135074233	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074234	LOC135074234	uncharacterized LOC135074234	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074235	LOC135074235	NAD-dependent protein deacylase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074236	LOC135074236	intermembrane lipid transfer protein Vps13-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074237	LOC135074237	uncharacterized LOC135074237	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074238	LOC135074238	uncharacterized LOC135074238	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074239	LOC135074239	uncharacterized LOC135074239	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42477	NCBI Ortholog
135074240	LOC135074240	uncharacterized LOC135074240	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074241	LOC135074241	uncharacterized LOC135074241	Ostrinia nubilalis	European corn borer	ncRNA	3		
135074242	LOC135074242	uncharacterized LOC135074242	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074243	LOC135074243	uncharacterized LOC135074243	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074244	LOC135074244	uncharacterized LOC135074244	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074245	LOC135074245	uncharacterized LOC135074245	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074246	LOC135074246	protein AAR2 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42189	NCBI Ortholog
135074247	LOC135074247	MYCBP-associated protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074248	LOC135074248	carbonic anhydrase 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074249	LOC135074249	frataxin homolog, mitochondrial	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31845	NCBI Ortholog
135074250	LOC135074250	ATP-dependent DNA helicase DDX11	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31072	NCBI Ortholog
135074251	LOC135074251	uncharacterized LOC135074251	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074252	LOC135074252	centrosomal protein 20-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074253	LOC135074253	uncharacterized LOC135074253	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074254	Ir60a	Ionotropic receptor 60a	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37881	NCBI Ortholog
135074255	LOC135074255	carbonic anhydrase 9-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074256	LOC135074256	uncharacterized protein KIAA0825	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40099	NCBI Ortholog
135074257	LOC135074257	uncharacterized LOC135074257	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074258	LOC135074258	uncharacterized LOC135074258	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074259	LOC135074259	uncharacterized LOC135074259	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074260	LOC135074260	uncharacterized LOC135074260	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074261	LOC135074261	acid sphingomyelinase-like phosphodiesterase 3a	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074262	LOC135074262	bolA-like protein DDB_G0274169	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	326121	NCBI Ortholog
135074263	LOC135074263	uncharacterized LOC135074263	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074264	LOC135074264	uncharacterized LOC135074264	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074265	LOC135074265	myophilin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074266	LOC135074266	piggyBac transposable element-derived protein 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074267	LOC135074267	uncharacterized LOC135074267	Ostrinia nubilalis	European corn borer	ncRNA	2		
135074268	LOC135074268	venom allergen 3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074269	LOC135074269	uncharacterized LOC135074269	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074270	mAChR-B	muscarinic acetylcholine receptor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40955	NCBI Ortholog
135074271	LOC135074271	uncharacterized LOC135074271	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074272	LOC135074272	uncharacterized LOC135074272	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074273	LOC135074273	uncharacterized LOC135074273	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074274	LOC135074274	membrane alanyl aminopeptidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074275	LOC135074275	uncharacterized LOC135074275	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074276	LOC135074276	uncharacterized LOC135074276	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074277	LOC135074277	KRAB-A domain-containing protein 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074278	LOC135074278	RCC1-like G exchanging factor-like protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33261	NCBI Ortholog
135074279	LOC135074279	protein GDAP2 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074280	LOC135074280	protein GDAP2 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074281	LOC135074281	dynein regulatory complex protein 11-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074282	LOC135074282	IQ and AAA domain-containing protein 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074283	LOC135074283	mucin-5AC-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074284	LOC135074284	uncharacterized LOC135074284	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074285	LOC135074285	solute carrier family 22 member 3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074286	LOC135074286	pickpocket protein 28-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074287	LOC135074287	centromere/kinetochore protein zw10 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074288	LOC135074288	pickpocket protein 28-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074289	LOC135074289	uncharacterized LOC135074289	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074290	LOC135074290	pickpocket protein 28-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074291	LOC135074291	uncharacterized LOC135074291	Ostrinia nubilalis	European corn borer	ncRNA	3		
135074292	LOC135074292	pickpocket protein 28-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074293	LOC135074293	zinc finger protein Noc	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34847	NCBI Ortholog
135074294	LOC135074294	juvenile hormone esterase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074295	LOC135074295	uncharacterized LOC135074295	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074296	LOC135074296	uncharacterized LOC135074296	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074297	LOC135074297	protein POLR1D-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074298	LOC135074298	uncharacterized LOC135074298	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074299	LOC135074299	uncharacterized LOC135074299	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074300	ND-MNLL	NADH dehydrogenase (ubiquinone) MNLL subunit	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31697	NCBI Ortholog
135074301	LOC135074301	uncharacterized LOC135074301	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074302	LOC135074302	uncharacterized LOC135074302	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074303	LOC135074303	uncharacterized LOC135074303	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074304	LOC135074304	uncharacterized LOC135074304	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074305	LOC135074305	protein amalgam-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074306	LOC135074306	cytochrome b-c1 complex subunit 10-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074307	LOC135074307	uncharacterized LOC135074307	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074308	LOC135074308	scm-like with four MBT domains protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074309	LOC135074309	protein ST7 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40301	NCBI Ortholog
135074310	LOC135074310	proteoglycan Cow	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42733	NCBI Ortholog
135074311	LOC135074311	uncharacterized LOC135074311	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074312	LOC135074312	uncharacterized LOC135074312	Ostrinia nubilalis	European corn borer	ncRNA	1		
135074313	LOC135074313	5.8S ribosomal RNA	Ostrinia nubilalis	European corn borer	rRNA	1		
135074314	LOC135074314	large subunit ribosomal RNA	Ostrinia nubilalis	European corn borer	rRNA	1		
135074315	LOC135074315	U1 spliceosomal RNA	Ostrinia nubilalis	European corn borer	snRNA	1		
135074316	LOC135074316	U2 spliceosomal RNA	Ostrinia nubilalis	European corn borer	snRNA	1		
135074317	LOC135074317	U2 spliceosomal RNA	Ostrinia nubilalis	European corn borer	snRNA	1		
135074318	LOC135074318	small subunit ribosomal RNA	Ostrinia nubilalis	European corn borer	rRNA	1		
135074319	Trnav-aac	transfer RNA valine (anticodon AAC)	Ostrinia nubilalis	European corn borer	tRNA			
135074320	LOC135074320	uncharacterized LOC135074320	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135074321	Trnai-aau	transfer RNA isoleucine (anticodon AAU)	Ostrinia nubilalis	European corn borer	tRNA			
135074322	Trnah-gug	transfer RNA histidin (anticodon GUG)	Ostrinia nubilalis	European corn borer	tRNA			
135074323	Trnar-acg	transfer RNA arginine (anticodon ACG)	Ostrinia nubilalis	European corn borer	tRNA			
135074324	Trnae-cuc	transfer RNA glutamic acid (anticodon CUC)	Ostrinia nubilalis	European corn borer	tRNA			
135074325	Trnal-caa	transfer RNA leucine (anticodon CAA)	Ostrinia nubilalis	European corn borer	tRNA			
135074326	Trnar-ccu	transfer RNA arginine (anticodon CCU)	Ostrinia nubilalis	European corn borer	tRNA			
135074327	Trnaa-ugc	transfer RNA alanine (anticodon UGC)	Ostrinia nubilalis	European corn borer	tRNA			
135074328	Trnah-gug	transfer RNA histidin (anticodon GUG)	Ostrinia nubilalis	European corn borer	tRNA			
135074329	Trnad-guc	transfer RNA aspartic acid (anticodon GUC)	Ostrinia nubilalis	European corn borer	tRNA			
135074330	LOC135074330	N-sulphoglucosamine sulphohydrolase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42266	NCBI Ortholog
135074331	LOC135074331	enoyl-CoA hydratase domain-containing protein 2, mitochondrial	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36392	NCBI Ortholog
135074332	LOC135074332	phosphomannomutase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39436	NCBI Ortholog
135074333	Tmem63	transmembrane protein 63	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35779	NCBI Ortholog
