Gene ID	Protein accession
101740582	XP_004924847.1
101740915	XP_004924850.1
101741057	XP_004924851.3
692871	NP_001040181.1
119629036	XP_037869408.2
100328606	NP_001164652.1
101741800	XP_004924858.2
101741291	XP_004924856.1
101741950	XP_012544709.2
732857	NP_001037570.1
101742095	XP_004924860.1
101742249	XP_004924861.1
119629012	XP_037869263.2
101742442	XP_004924862.1
101742586	XP_004924863.1
101746893	XP_004924890.2
100302607	NP_001157373.1
101747026	XP_021202751.1
101742876	XP_004924865.1
101735369	XP_012544736.1
101735499	XP_037869261.1
101743020	XP_004924866.1
692403	NP_001036861.1
101743166	XP_004924867.1
101735637	XP_037869332.1
101743306	XP_004924868.2
692465	NP_001036920.2
100884168	NP_001245293.1
105841430	XP_062526345.1
101743448	XP_004924869.1
100144600	NP_001116822.2
100313947	NP_001161754.1
101735780	XP_062526637.1
119628353	XP_012544699.1
101736039	XP_012544692.1
101743585	XP_004924870.2
101743725	XP_004924871.1
100174852	NP_001124378.1
101743970	XP_037869197.1
101736175	XP_012544680.3
101744217	XP_004924874.1
101744359	XP_062526647.1
101736312	XP_012544710.3
767622	NP_001091745.1
101745075	XP_004924878.2
101745224	XP_004924879.2
732938	NP_001040402.1
101745517	XP_004924881.1
101745661	XP_004924882.2
101745811	XP_012544731.1
101746037	XP_004924885.2
101736434	XP_021202770.2
101746180	XP_037869394.1
101745993	XP_012553009.2
732879	NP_001040345.1
101740142	XP_037869396.1
692636	NP_001037081.1
693054	NP_001037502.1
101746415	XP_012552969.2
101746553	XP_012552974.1
101739672	XP_012553023.1
101746695	XP_037869283.1
101746833	XP_037869285.1
101746974	XP_012553013.1
101747107	XP_037869291.1
778475	NP_001091770.1
101739947	XP_037869180.1
101740355	XP_004923213.1
101740486	XP_012552995.1
101740715	XP_062526650.1
692943	NP_001040248.1
134199536	XP_062526648.1
100127116	NP_001106222.1
100036578	NP_001077078.1
101740852	XP_021209147.1
101740993	XP_004923217.1
733030	NP_001037594.1
101735590	XP_062526653.1
101735729	NP_001296480.1
101741140	XP_004923218.1
101741420	XP_004923220.1
101741557	XP_004923221.1
101741704	XP_004923222.1
101741852	XP_037869279.1
732871	NP_001040339.1
101742088	XP_012552972.1
692604	NP_001037050.1
101742243	XP_021209152.2
101742380	XP_012553028.2
101735861	XP_012553029.1
101735991	XP_004923261.3
101742529	XP_004923227.1
105842971	XP_012553005.2
692823	NP_001040134.1
101742673	XP_004923228.2
101742820	XP_004923229.1
101742967	XP_004923230.1
101743346	XP_021209162.1
101743104	XP_004923231.1
101736126	XP_012553012.1
101743490	XP_004923234.1
100529123	NP_001188363.1
101743720	XP_004923235.1
101743872	XP_004923236.1
101736393	XP_004923263.2
105842967	XP_021209167.2
101744020	XP_004923237.1
101744164	XP_004923238.1
101744306	XP_021209168.1
101744450	XP_004923240.2
101736789	XP_012553001.2
101736918	XP_004923266.1
693080	NP_001040298.1
101744598	XP_004923241.1
101744739	XP_004923242.2
110386901	XP_037869316.1
101737049	XP_037869094.1
101744885	XP_004923243.1
101745122	XP_004923245.1
110386904	XP_062526677.1
101745365	XP_004923247.2
101745706	XP_012553021.2
101745855	XP_012553008.2
692509	NP_001106135.1
100188964	NP_001128673.1
100144549	NP_001116813.1
100144543	NP_001116809.1
733056	NP_001037610.1
101746928	XP_004921652.1
101746786	XP_004921651.2
101746362	XP_062526346.1
101746503	XP_037869333.1
105842445	XP_012550936.1
101746224	XP_037869425.1
692425	NP_001036881.1
101746080	XP_004921646.1
692510	NP_001036963.1
100144542	NP_001116808.1
101745699	XP_004921645.2
101745551	XP_037869335.1
134199547	XP_062526679.1
101742286	XP_012552973.1
101745315	XP_004921642.1
101745170	XP_004921640.1
101744916	XP_004921638.1
101744594	XP_004921635.1
101744446	XP_004921634.2
101742139	XP_012550836.2
101744303	XP_012552048.1
101741553	XP_037869449.1
100862765	NP_001243922.1
692586	NP_001037034.1
101741278	XP_021209089.2
105842557	XP_012551774.1
101741135	XP_004921694.1
101740990	XP_004921693.2
101735902	XP_004933860.1
101736115	XP_062526692.1
101743908	XP_004921630.1
101743758	XP_004921629.1
693101	NP_001040319.1
101738907	XP_037869114.1
101743337	XP_004921625.1
101743201	XP_004921624.1
101743054	XP_004921623.1
101742617	XP_004921619.1
101742474	XP_004921618.1
100270782	NP_001138802.1
101742239	XP_037869116.1
119629005	XP_037869238.1
101741997	XP_004921614.1
101741846	XP_004921613.1
119628988	XP_037869121.1
692847	NP_001040157.1
100270768	NP_001138795.1
101740438	XP_004921689.2
105842177	XP_037869061.1
101740169	XP_004921688.3
101741277	XP_062526712.1
101741415	XP_004921612.2
105841985	XP_012547679.3
134199559	XP_062526714.1
692772	NP_001037358.2
105842205	XP_037869406.1
134199558	XP_062526713.1
692574	NP_001037022.1
101741134	XP_004921610.1
692575	NP_001037023.1
101739624	XP_021208923.2
101739343	XP_037869270.1
101740845	XP_004921608.1
101740989	XP_021208942.1
119629006	XP_037869239.1
105842776	XP_037869367.1
119629026	XP_037869368.1
119628396	XP_037869340.1
101739204	XP_004921682.2
101739057	XP_037869459.1
119629007	XP_037869240.1
101736345	XP_037869461.1
101738777	XP_037869483.1
101740707	XP_004921607.1
101740437	XP_037869098.1
101740571	XP_004921606.1
101738641	XP_012552807.1
101740306	XP_004921604.1
101739767	XP_012549631.1
101739903	XP_004921601.2
101740037	XP_004921602.1
101740168	XP_004921603.1
692516	NP_001036969.1
101739623	XP_012551644.2
692602	NP_001037048.1
101738512	XP_004921677.1
101739486	XP_004921598.2
101739342	XP_004921597.1
101739203	XP_004921596.1
101738913	XP_004921595.1
101738776	XP_004921594.1
101738239	XP_012552965.2
778504	NP_001091799.1
101738107	XP_037869106.1
101738557	XP_004921592.1
101738424	XP_004921591.3
101738027	XP_037869122.1
101737894	XP_004921586.2
101737757	XP_004921585.2
101737977	XP_021207568.2
101737615	XP_004921584.1
101737843	XP_012551818.1
101737472	XP_004921583.1
101737329	XP_021207421.2
101737091	XP_021207329.1
101737705	NP_001296558.1
101736829	XP_004921579.3
101736696	XP_004921578.1
119629010	XP_037869255.1
101736555	XP_004921577.2
101736427	XP_037869254.1
101736301	XP_012552939.1
101737422	XP_004921670.1
119631019	XP_037877467.1
105841880	XP_037869246.1
101736166	XP_004921574.1
101736870	XP_004921666.1
101736743	XP_037869085.1
101735950	XP_004921572.1
101736603	XP_012552772.1
101736469	XP_004921663.1
101735818	XP_004921571.1
101735677	XP_004921570.2
101735536	XP_004921569.2
101747060	XP_004921565.1
101746927	XP_004921564.1
101736349	XP_012552738.2
101736218	XP_012552490.2
101746688	XP_004921562.3
100101162	NP_001093088.1
101746408	XP_004921561.1
105841811	XP_012546823.1
101736079	XP_012553041.3
101735951	XP_037869178.1
101746272	XP_062526753.1
100500764	NP_001182396.1
101746129	XP_004921559.2
101735819	XP_004921658.1
101735678	XP_012552926.1
101735537	XP_037869167.1
101745847	XP_012551475.1
101745986	XP_004921558.1
101745698	XP_004921556.2
101745456	XP_004921554.1
101735404	XP_012552864.1
101745314	XP_062526759.1
119629008	XP_062526347.1
100862824	NP_001243974.1
101747196	XP_012553020.2
134199452	XP_062526348.1
101745169	XP_004921552.1
101739802	XP_012552268.1
101739938	XP_037869142.1
105842720	XP_037869143.1
101735584	XP_037870103.1
101735723	XP_021204668.1
101738376	XP_004922144.1
101738690	XP_004922147.1
101738917	XP_004922149.1
101735855	XP_062526841.1
101739152	XP_062526865.1
101739385	XP_004922152.1
101739625	XP_004922154.1
119629119	XP_037869853.1
101736120	XP_037869850.1
101739769	XP_004922155.1
101739905	XP_004922156.1
101736255	XP_004922291.2
101740040	XP_004922157.2
101740172	XP_004922158.2
101740439	XP_012548091.1
101740309	XP_004922159.1
101740573	XP_004922161.1
101736386	XP_004922292.2
105841930	XP_062526872.1
110385528	XP_037870086.2
733109	NP_001040521.1
101740710	XP_004922162.2
101740956	XP_004922163.1
134199629	XP_062526904.1
101736644	XP_012548129.4
134198711	XP_062526903.1
105841935	XP_062526913.1
101741234	XP_004922165.1
101741373	XP_004922166.1
101743573	XP_037870093.1
101741651	XP_004922168.1
101741790	XP_004922169.1
101741938	XP_004922170.1
101742083	XP_004922171.1
101737181	XP_012548518.2
101742241	XP_004922172.1
101737330	XP_021205733.2
134199623	XP_062526873.1
119629122	XP_062526842.1
101742376	XP_004922173.1
101742525	XP_004922174.2
101742669	XP_037869665.1
101742963	XP_037869668.1
101743099	XP_004922178.3
101743484	XP_004922181.1
101743248	XP_004922180.1
105842019	XP_021204917.1
100302627	NP_001157388.1
101743619	XP_004922182.1
119628371	XP_062526880.1
101743870	XP_037870149.1
101738063	XP_062526897.1
101737758	XP_021204935.1
119629163	XP_037870089.1
101744162	XP_004922185.1
101738156	XP_004922303.3
101744304	XP_012548033.3
101744447	XP_012548036.1
101744595	XP_004922188.1
101744881	XP_004922190.1
101738427	XP_062526912.1
101745020	XP_004922191.2
101738691	XP_012548663.1
101747232	XP_004934041.2
101745270	XP_004922192.1
119629145	XP_037870005.1
134199628	XP_062526899.1
101745411	XP_012547835.2
101739109	XP_012548967.1
101745552	XP_062526900.1
134199626	XP_062526883.1
134199627	XP_062526886.1
101744772	XP_037869982.2
134199611	XP_062526843.1
134199612	XP_062526844.1
101741466	XP_004934072.3
101745700	XP_062526896.1
101745848	XP_004922196.1
101745988	XP_004922197.1
101746131	XP_004922198.1
733067	NP_001037626.1
100127052	NP_001104833.1
101746366	XP_004922200.1
101746507	XP_021205043.2
693002	NP_001037428.1
693000	NP_001037424.1
134199641	XP_062526915.1
101747157	XP_004922204.1
101746930	XP_004922202.1
101735363	XP_004922205.1
101739668	XP_012548387.2
105841937	XP_037870090.1
101740083	XP_037869782.1
105842013	XP_012547907.2
110385619	XP_021205122.1
110385608	XP_037869935.2
101735722	XP_037869936.1
101735854	XP_037869887.1
101735986	XP_004922209.2
101736119	XP_004922210.1
101736254	XP_004922211.3
101736385	XP_004922212.1
733042	NP_001040499.1
101740483	XP_037869662.1
101736607	XP_012548589.2
101740762	XP_012548731.1
101736746	XP_012548725.2
100526764	XP_037869783.1
105842011	XP_012547894.1
101740902	XP_012548992.1
101741194	XP_062526938.1
119629092	XP_062526941.1
119629093	XP_037869721.1
101741474	XP_012547746.1
105842001	XP_012547824.1
101737282	XP_012547779.1
101737424	XP_004922219.1
101737670	XP_004922221.1
101741752	XP_021205170.2
101738066	XP_004922225.2
101745615	XP_012546374.2
105841947	XP_037870098.2
101742326	XP_037869712.1
119629090	XP_037869711.1
101738426	XP_062526943.1
134199643	XP_062526957.1
101738643	XP_004922227.1
101743206	XP_012548426.3
101738779	XP_004922228.1
101738918	XP_004922229.1
101739061	XP_004922230.1
101739208	XP_004922231.2
101739346	XP_004922232.1
134199644	XP_062526958.1
105841979	XP_012547631.1
101739667	XP_004922235.1
119629147	XP_037870007.1
692749	NP_001037321.1
105841987	XP_012547690.3
101740082	NP_001037506.2
101740482	XP_004922243.2
101743621	XP_012548294.1
105842074	XP_012548300.1
101743914	XP_037869901.1
101740761	XP_004922245.1
134198686	XP_062526962.1
101741044	XP_004922247.3
101744060	XP_012547984.1
101741193	XP_004922248.1
101741417	XP_004922250.2
101744205	XP_037869915.1
101741652	XP_004922251.1
692659	NP_001037129.1
105841955	XP_021205416.2
101741791	XP_004922252.2
101742084	XP_004922254.1
101744349	XP_004922340.2
101744492	XP_004922341.3
101742242	XP_004922255.1
101744779	XP_037869861.1
105841957	XP_012547513.4
101745063	XP_012548151.2
101742623	XP_004922257.1
101745212	XP_012548149.2
101742763	XP_004922258.1
101742918	XP_004922259.1
732888	NP_001040354.1
101745360	XP_012547954.1
101745508	XP_037870076.2
101743059	XP_004922260.1
101743205	XP_004922261.1
101743341	XP_037869846.1
105841962	XP_012547523.2
101743620	XP_004922264.2
101745648	XP_037870111.1
101743913	XP_004922266.2
105842060	XP_012548183.2
101744059	XP_004922267.1
101744348	XP_012548775.2
101745796	XP_037869833.1
105841964	XP_012547527.1
101741272	XP_037869961.1
119629130	XP_037869956.1
105841967	XP_062526984.1
101746086	XP_004922352.1
101746229	XP_037869821.1
101746508	XP_004922355.1
110385496	XP_062526989.1
101746790	XP_021205559.2
101744736	XP_004922270.1
101745021	XP_062526846.1
101745271	XP_012548435.2
101745412	XP_004922274.1
105841272	XP_037869863.1
101745647	XP_004922276.1
101747198	XP_062526995.1
134199613	XP_062526847.1
101735407	XP_004922360.1
101735540	XP_037869805.1
101745795	XP_004922277.1
101735681	XP_004922362.4
101745938	XP_004922278.1
101735954	XP_037869692.1
101746228	XP_004922280.1
101736082	XP_021205679.2
101746458	XP_004922281.1
101746744	NP_001296486.1
101746969	XP_004922283.2
101735304	XP_012548044.1
101747102	XP_012548050.2
119629098	XP_037869731.1
119630912	XP_037877372.2
101741562	XP_004924229.1
100136948	NP_001108116.1
134199654	XP_062527007.1
101741424	XP_004924228.3
101737574	XP_004924203.1
101737433	XP_004924202.2
101741145	XP_037869748.1
100379460	NP_001166742.1
119629129	XP_037869946.1
101737191	XP_004924201.1
101740998	XP_037870119.1
101737052	XP_004924200.2
101740860	XP_062526850.1
101736922	XP_004924199.2
101740721	XP_037869877.1
101740579	XP_037869873.1
101736794	XP_004924198.1
101736654	XP_004924197.1
101740446	XP_037870083.1
101736518	XP_021202370.2
101736309	XP_004924194.1
101736171	XP_004924193.1
100379325	NP_001166287.1
100216491	NP_001166609.1
105841339	XP_012544125.1
101740315	XP_037869957.1
101736035	XP_037869826.1
101735907	XP_004924191.1
101740046	XP_037869865.1
101735777	XP_004924190.1
101735634	XP_021202365.1
101735496	XP_004924188.1
101747162	XP_004924187.1
101739911	XP_021202362.1
101739495	XP_004924216.1
101747023	XP_037870004.1
101746890	XP_037869965.1
101739353	XP_037869963.1
119629132	XP_037869968.1
134199656	XP_062527038.1
101746656	XP_004924183.1
101746515	XP_004924182.1
134199658	XP_062527048.1
101746377	XP_004924181.2
101746238	XP_004924180.1
101739213	XP_037869831.1
101746094	XP_004924179.1
101745950	XP_004924178.1
101745808	XP_004924177.1
733099	NP_001040511.1
692972	NP_001040276.1
101745560	XP_004924175.1
101745279	XP_004924173.1
101745419	XP_004924174.2
733095	NP_001040507.1
101745126	XP_004924172.3
101739067	XP_021202350.2
101744978	XP_004924171.1
101744548	XP_004924167.1
101744167	XP_004924164.2
100169725	NP_001121635.1
100169726	NP_001121634.1
100147697	NP_001119735.1
100169718	NP_001121790.1
100169709	NP_001121630.1
100169716	NP_001121789.1
100169708	NP_001121629.2
100169715	NP_001121788.1
100146110	NP_001119734.1
100147698	NP_001119736.1
100169724	NP_001166891.1
101736783	XP_004934106.1
100169722	NP_001121794.2
119629138	XP_062526840.1
119629139	XP_037869980.1
119629137	XP_037869978.1
100169723	NP_001121795.1
100169707	NP_001121787.1
119629140	XP_037869981.1
100169658	NP_001121608.2
100169656	NP_001121606.1
100169657	NP_001121607.2
100169720	NP_001121792.2
100169712	NP_001166890.1
100169721	NP_001121793.1
693012	NP_001103771.1
100169719	NP_001121791.1
134199618	XP_062526849.1
101744022	XP_004924163.1
101738927	XP_004924212.3
101743874	XP_004924162.1
101743722	XP_004924161.2
100101181	NP_001093279.1
101743582	XP_004924160.1
119629106	XP_037869777.2
101738791	XP_062527050.1
101743445	XP_004924159.1
119629103	XP_037869756.2
101743017	XP_004924157.1
101742775	XP_004924156.1
101738522	XP_037869905.1
101738384	XP_021202343.2
101742632	XP_004924154.1
101738118	XP_012544119.2
119629176	XP_062526851.1
101738128	XP_037869990.1
134199661	XP_062527053.1
101742486	XP_004924153.1
101742333	XP_004924152.1
101737854	XP_004924205.1
101742195	XP_062527061.1
733144	NP_001037680.1
101737717	XP_037869839.1
778461	NP_001091760.1
101745259	XP_004931617.1
101744960	XP_004931615.1
101745108	XP_004931616.1
101744814	XP_012550501.2
101744337	XP_012550524.1
101744192	XP_004931687.2
101744478	XP_062527056.1
100526775	NP_001185957.1
101744191	XP_004931609.3
101744047	XP_004931686.2
101743901	XP_004931685.2
101744336	XP_004931610.1
692817	NP_001040129.2
101744046	XP_004931608.1
101743752	XP_004931684.1
101743610	XP_012550455.1
100188963	NP_001128672.1
692379	NP_001036840.1
693016	NP_001037450.1
101743471	XP_037869785.1
733123	NP_001040535.1
119629169	XP_037870124.1
101743328	XP_012550543.1
101743192	XP_037869808.1
101743751	XP_004931606.2
101743046	XP_012550436.1
101742906	XP_004931678.1
101743609	XP_004931605.1
692558	NP_001037009.1
101743327	XP_004931603.3
134198660	XP_004931602.2
101743470	XP_012550514.1
101742752	XP_012550401.2
101741894	XP_012552650.2
101742905	XP_004931600.2
100127128	NP_001106230.1
101742606	XP_004931599.1
101742368	XP_004931597.1
101742233	XP_004931596.1
101742076	XP_004931595.1
692694	NP_001037217.1
101741932	XP_004931594.2
101742607	XP_037869625.1
101741783	XP_004931593.1
692480	NP_001036934.1
101742466	XP_004931675.3
101741646	XP_004931592.1
101742313	XP_004931674.1
101741505	XP_037869574.1
101741365	XP_004931590.2
101741228	XP_004931589.2
101741085	XP_037869673.1
101742172	XP_012550466.2
101741882	XP_012550418.2
101740802	XP_004931586.1
134199619	XP_062526852.1
101740561	XP_021207265.1
101740338	XP_021207215.2
101740206	XP_037869620.1
101740071	XP_004931581.1
101739843	XP_037869902.1
101739558	XP_004931577.2
101741317	XP_021207183.2
101739428	XP_004931576.1
101739088	XP_021207263.1
101738499	XP_037869858.1
101738722	XP_004931571.1
101738947	XP_021207147.1
692673	NP_001037171.1
101738227	XP_004931567.1
101738357	XP_004931568.1
100862746	XP_012550519.1
101741787	XP_037869907.1
101741174	XP_037869910.1
101741027	XP_012550487.1
101737965	XP_012550488.2
101737744	XP_004931563.1
101737601	XP_012550384.2
100038345	NP_001078833.1
101740886	XP_004931665.1
110386145	XP_021207270.1
101737225	XP_004931559.1
101736903	XP_004931556.1
119629179	XP_037870147.1
732898	NP_001040364.1
101740746	XP_004931664.1
101740608	XP_012550534.1
110386139	XP_021207237.1
101740472	XP_021207188.1
101740339	XP_037869753.1
101736373	XP_004931553.1
101736108	XP_004931551.1
101736244	XP_037869752.1
101735892	XP_004931549.1
101735761	XP_004931548.1
101735621	XP_004931547.1
101735486	XP_004931546.1
101740207	XP_012550518.1
101747140	XP_004931545.2
101747005	XP_004931544.1
101746869	XP_004931543.1
101746540	XP_004931540.1
101740072	XP_012550494.1
101739797	XP_037869765.2
101746403	XP_012550513.1
101746264	XP_004931538.1
101739654	XP_037869760.1
101739512	XP_037869759.1
100141441	NP_001108461.1
692819	NP_001040131.1
692941	NP_001037406.1
100873154	NP_001244267.1
101739368	XP_021207168.1
101746122	XP_004931537.2
101745881	XP_004931535.1
101745735	XP_004931534.1
101745582	XP_037869770.1
134199695	XP_062527119.1
101745399	XP_004931532.2
101745152	XP_012550526.1
693117	NP_001037552.1
101739232	XP_012550481.2
101745003	XP_004931529.2
101744766	XP_004931528.2
105842372	XP_012550397.1
