Gene ID	Protein accession
135073522	XP_063823775.1
135073523	XP_063823777.1
135073524	XP_063823779.1
135073040	XP_063823118.1
135073430	XP_063823683.1
135073525	XP_063823780.1
135073432	XP_063823684.1
135073433	XP_063823685.1
135073459	XP_063823713.1
135073460	XP_063823714.1
135073042	XP_063823120.1
135073434	XP_063823686.1
135073044	XP_063823124.1
135073045	XP_063823126.1
135073043	XP_063823123.1
135073048	XP_063823129.1
135073049	XP_063823130.1
135073047	XP_063823128.1
135073050	XP_063823131.1
135073051	XP_063823132.1
135073530	XP_063823781.1
135073053	XP_063823134.1
135073532	XP_063823782.1
135073535	XP_063823783.1
135073056	XP_063823139.1
135073055	XP_063823135.1
135073058	XP_063823141.1
135073537	XP_063823784.1
135073539	XP_063823787.1
135073538	XP_063823786.1
135073540	XP_063823788.1
135073461	XP_063823715.1
135073462	XP_063823716.1
135073061	XP_063823146.1
135073062	XP_063823147.1
135073063	XP_063823148.1
135073464	XP_063823717.1
135073064	XP_063823149.1
135073543	XP_063823789.1
135073465	XP_063823718.1
135073065	XP_063823150.1
135073466	XP_063823719.1
135073468	XP_063823720.1
135073469	XP_063823721.1
135073068	XP_063823151.1
135073069	XP_063823152.1
135073070	XP_063823155.1
135073072	XP_063823157.1
135073071	XP_063823156.1
135073547	XP_063823790.1
135073548	XP_063823792.1
135073114	XP_063823226.1
135073470	XP_063823722.1
135073112	XP_063823224.1
135073073	XP_063823158.1
135073075	XP_063823160.1
135073074	XP_063823159.1
135073471	XP_063823724.1
135073115	XP_063823227.1
135073116	XP_063823228.1
135073550	XP_063823794.1
135073552	XP_063823795.1
135073118	XP_063823230.1
135073103	XP_063823212.1
135073553	XP_063823796.1
135073105	XP_063823215.1
135073472	XP_063823725.1
135073101	XP_063823207.1
135073104	XP_063823214.1
135073111	XP_063823222.1
135073077	XP_063823161.1
135073107	XP_063823217.1
135073108	XP_063823218.1
135073435	XP_063823687.1
135073106	XP_063823216.1
135073473	XP_063823727.1
135073078	XP_063823163.1
135073474	XP_063823728.1
135073475	XP_063823729.1
135073113	XP_063823225.1
135073110	XP_063823219.1
135073555	XP_063823797.1
135073081	XP_063823181.1
135073082	XP_063823182.1
135073083	XP_063823183.1
135073117	XP_063823229.1
135073084	XP_063823188.1
135073086	XP_063823189.1
135073087	XP_063823190.1
135073476	XP_063823730.1
135073088	XP_063823191.1
135073558	XP_063823798.1
135073561	XP_063823800.1
135073102	XP_063823208.1
135073090	XP_063823197.1
135073089	XP_063823194.1
135073091	XP_063823198.1
135073562	XP_063823801.1
135073092	XP_063823199.1
135073094	XP_063823200.1
135073096	XP_063823203.1
135073095	XP_063823201.1
135073097	XP_063823204.1
135073098	XP_063823205.1
135073099	XP_063823206.1
135073563	XP_063823802.1
135073478	XP_063823731.1
135073436	XP_063823688.1
135073479	XP_063823732.1
135073133	XP_063823247.1
135073136	XP_063823250.1
135073132	XP_063823246.1
135073134	XP_063823249.1
135073123	XP_063823234.1
135073122	XP_063823232.1
135073121	XP_063823231.1
135073124	XP_063823236.1
135073126	XP_063823237.1
135073127	XP_063823238.1
135073565	XP_063823803.1
135073128	XP_063823239.1
135073131	XP_063823245.1
135073130	XP_063823243.1
135073140	XP_063823251.1
135073144	XP_063823260.1
135073143	XP_063823258.1
135073145	XP_063823262.1
135073141	XP_063823254.1
135073142	XP_063823255.1
135073566	XP_063823804.1
135073567	XP_063823805.1
135073568	XP_063823807.1
135073569	XP_063823808.1
135073570	XP_063823809.1
135073147	XP_063823263.1
135073149	XP_063823265.1
135073148	XP_063823264.1
135073170	XP_063823301.1
135073174	XP_063823311.1
135073171	XP_063823306.1
135073169	XP_063823300.1
135073173	XP_063823310.1
135073175	XP_063823315.1
135073437	XP_063823689.1
135073439	XP_063823690.1
135073150	XP_063823267.1
135073178	XP_063823322.1
135073179	XP_063823323.1
135073151	XP_063823268.1
135073440	XP_063823691.1
135073572	XP_063823811.1
135073176	XP_063823316.1
135073573	XP_063823812.1
135073575	XP_063823813.1
135073167	XP_063823296.1
135073152	XP_063823269.1
135073153	XP_063823270.1
135073154	XP_063823271.1
135073576	XP_063823814.1
135073166	XP_063823288.1
135073155	XP_063823272.1
135073180	XP_063823324.1
135073158	XP_063823274.1
135073159	XP_063823277.1
135073160	XP_063823278.1
135073480	XP_063823734.1
135073481	XP_063823735.1
135073578	XP_063823817.1
135073172	XP_063823307.1
135073579	XP_063823818.1
135073580	XP_063823819.1
135073581	XP_063823820.1
135073177	XP_063823320.1
135073161	XP_063823279.1
135073162	XP_063823282.1
135073163	XP_063823283.1
135073482	XP_063823736.1
135073165	XP_063823287.1
135073582	XP_063823821.1
135073483	XP_063823737.1
135073182	XP_063823325.1
135073183	XP_063823326.1
135073184	XP_063823328.1
135073185	XP_063823329.1
135073484	XP_063823738.1
135073191	XP_063823339.1
135073187	XP_063823331.1
135073485	XP_063823740.1
135073588	XP_063823823.1
135073189	XP_063823333.1
135073190	XP_063823334.1
135073589	XP_063823824.1
135073193	XP_063823341.1
135073590	XP_063823825.1
135073195	XP_063823347.1
135073196	XP_063823348.1
135073591	XP_063823827.1
135073194	XP_063823342.1
135073197	XP_063823349.1
135073441	XP_063823692.1
135073200	XP_063823359.1
135073208	XP_063823366.1
135073594	XP_063823828.1
135073442	XP_063823694.1
135073201	XP_063823360.1
135073596	XP_063823829.1
135073597	XP_063823831.1
135073205	XP_063823363.1
135073207	XP_063823365.1
135073206	XP_063823364.1
135073210	XP_063823370.1
135073211	XP_063823371.1
135073213	XP_063823373.1
135073214	XP_063823379.1
135073220	XP_063823388.1
135073218	XP_063823382.1
135073599	XP_063823832.1
135073219	XP_063823387.1
135073601	XP_063823833.1
135073221	XP_063823389.1
135073222	XP_063823390.1
135073486	XP_063823741.1
135073223	XP_063823391.1
135073224	XP_063823392.1
135073227	XP_063823395.1
135073226	XP_063823394.1
135073228	XP_063823396.1
135073229	XP_063823398.1
135073604	XP_063823835.1
135073605	XP_063823836.1
135073230	XP_063823399.1
135073231	XP_063823400.1
135073232	XP_063823408.1
135073233	XP_063823409.1
135073234	XP_063823410.1
135073235	XP_063823411.1
135073236	XP_063823412.1
135073237	XP_063823414.1
135073240	XP_063823415.1
135073257	XP_063823438.1
135073609	XP_063823838.1
135073610	XP_063823839.1
135073611	XP_063823840.1
135073259	XP_063823440.1
135073264	XP_063823444.1
135073255	XP_063823434.1
135073612	XP_063823841.1
135073260	XP_063823441.1
135073261	XP_063823442.1
135073443	XP_063823695.1
135073241	XP_063823416.1
135073244	XP_063823421.1
135073243	XP_063823419.1
135073242	XP_063823418.1
135073262	XP_063823443.1
135073246	XP_063823423.1
135073247	XP_063823424.1
135073245	XP_063823422.1
135073248	XP_063823425.1
135073615	XP_063823842.1
135073488	XP_063823742.1
135073258	XP_063823439.1
135073249	XP_063823427.1
135073616	XP_063823843.1
135073250	XP_063823429.1
135073251	XP_063823431.1
135073256	XP_063823436.1
135073253	XP_063823432.1
135073444	XP_063823696.1
135073254	XP_063823433.1
135073265	XP_063823445.1
135073617	XP_063823847.1
135073276	XP_063823463.1
135073618	XP_063823848.1
135073266	XP_063823448.1
135073267	XP_063823449.1
135073619	XP_063823849.1
135073268	XP_063823450.1
135073620	XP_063823850.1
135073269	XP_063823451.1
135073489	XP_063823743.1
135073275	XP_063823462.1
135073274	XP_063823460.1
135073490	XP_063823745.1
135073270	XP_063823453.1
135073271	XP_063823454.1
135073622	XP_063823851.1
135073491	XP_063823746.1
135073492	XP_063823747.1
135073623	XP_063823852.1
135073625	XP_063823853.1
135073273	XP_063823457.1
135073626	XP_063823854.1
135073302	XP_063823492.1
135073305	XP_063823498.1
135073300	XP_063823485.1
135073304	XP_063823495.1
135073278	XP_063823464.1
135073279	XP_063823465.1
135073629	XP_063823857.1
135073290	XP_063823474.1
135073285	XP_063823470.1
135073282	XP_063823468.1
135073493	XP_063823748.1
135073292	XP_063823475.1
135073289	XP_063823473.1
135073288	XP_063823472.1
135073286	XP_063823471.1
135073281	XP_063823467.1
135073494	XP_063823749.1
135073495	XP_063823750.1
135073294	XP_063823479.1
135073297	XP_063823482.1
135073296	XP_063823481.1
135073295	XP_063823480.1
135073298	XP_063823483.1
135073299	XP_063823484.1
135073631	XP_063823860.1
135073303	XP_063823494.1
135073632	XP_063823861.1
135073309	XP_063823499.1
135073310	XP_063823500.1
135073311	XP_063823501.1
135073312	XP_063823503.1
135073313	XP_063823505.1
135073315	XP_063823508.1
135073316	XP_063823509.1
135073314	XP_063823507.1
135073317	XP_063823512.1
135073497	XP_063823751.1
135073498	XP_063823752.1
135073321	XP_063823524.1
135073320	XP_063823519.1
135073318	XP_063823513.1
135073319	XP_063823514.1
135073635	XP_063823862.1
135073322	XP_063823526.1
135073323	XP_063823527.1
135073328	XP_063823537.1
135073325	XP_063823530.1
135073324	XP_063823528.1
135073499	XP_063823753.1
135073330	XP_063823540.1
135073326	XP_063823534.1
135073445	XP_063823697.1
135073446	XP_063823698.1
135073329	XP_063823539.1
135073327	XP_063823536.1
135073333	XP_063823553.1
135073447	XP_063823699.1
135073331	XP_063823541.1
135073332	XP_063823552.1
135073500	XP_063823755.1
135073336	XP_063823555.1
135073338	XP_063823558.1
135073337	XP_063823557.1
135073339	XP_063823559.1
135073637	XP_063823863.1
135073340	XP_063823560.1
135073638	XP_063823864.1
135073639	XP_063823866.1
135073342	XP_063823562.1
135073640	XP_063823867.1
135073343	XP_063823563.1
135073344	XP_063823564.1
135073345	XP_063823565.1
135073346	XP_063823567.1
135073347	XP_063823568.1
135073501	XP_063823756.1
135073642	XP_063823868.1
135073502	XP_063823757.1
135073349	XP_063823569.1
135073353	XP_063823574.1
135073352	XP_063823573.1
135073643	XP_063823869.1
135073644	XP_063823870.1
135073350	XP_063823570.1
135073351	XP_063823571.1
135073354	XP_063823575.1
135073355	XP_063823576.1
135073356	XP_063823577.1
135073503	XP_063823758.1
135073362	XP_063823584.1
135073646	XP_063823872.1
135073358	XP_063823579.1
135073359	XP_063823580.1
135073647	XP_063823873.1
135073648	XP_063823874.1
135073360	XP_063823581.1
135073361	XP_063823583.1
135073363	XP_063823585.1
135073371	XP_063823594.1
135073370	XP_063823593.1
135073369	XP_063823592.1
135073649	XP_063823875.1
135073365	XP_063823587.1
135073364	XP_063823586.1
135073367	XP_063823589.1
135073366	XP_063823588.1
135073368	XP_063823591.1
135073372	XP_063823595.1
135073650	XP_063823877.1
135073373	XP_063823596.1
135073385	XP_063823611.1
135073374	XP_063823597.1
135073377	XP_063823598.1
135073378	XP_063823599.1
135073382	XP_063823609.1
135073381	XP_063823608.1
135073379	XP_063823603.1
135073380	XP_063823604.1
135073651	XP_063823878.1
135073449	XP_063823701.1
135073384	XP_063823610.1
135073386	XP_063823616.1
135073387	XP_063823617.1
135073652	XP_063823879.1
135073505	XP_063823759.1
135073388	XP_063823618.1
135073506	XP_063823760.1
135073507	XP_063823762.1
135073394	XP_063823639.1
135073403	XP_063823653.1
135073392	XP_063823622.1
135073397	XP_063823644.1
135073396	XP_063823643.1
135073400	XP_063823650.1
135073390	XP_063823619.1
135073653	XP_063823880.1
135073654	XP_063823881.1
135073655	XP_063823882.1
135073391	XP_063823620.1
135073508	XP_063823763.1
135073401	XP_063823651.1
135073395	XP_063823642.1
135073402	XP_063823652.1
135073450	XP_063823702.1
135073399	XP_063823648.1
135073405	XP_063823654.1
135073407	XP_063823657.1
135073408	XP_063823658.1
135073409	XP_063823659.1
135073410	XP_063823661.1
135073411	XP_063823662.1
135073657	XP_063823883.1
135073659	XP_063823884.1
135073451	XP_063823703.1
135073509	XP_063823764.1
135073413	XP_063823663.1
135073664	XP_063823885.1
135073665	XP_063823886.1
135073666	XP_063823887.1
135073510	XP_063823765.1
135073511	XP_063823766.1
135073416	XP_063823666.1
135073414	XP_063823664.1
135073512	XP_063823767.1
135073417	XP_063823667.1
135073418	XP_063823668.1
135073514	XP_063823768.1
135073428	XP_063823681.1
135073421	XP_063823672.1
135073452	XP_063823704.1
135073420	XP_063823671.1
135073419	XP_063823670.1
135073453	XP_063823705.1
135073670	XP_063823889.1
135073454	XP_063823706.1
135073515	XP_063823769.1
135073516	XP_063823770.1
135073422	XP_063823678.1
135073517	XP_063823772.1
135073671	XP_063823890.1
135073426	XP_063823680.1
135073425	XP_063823679.1
135073672	XP_063823891.1
135073518	XP_063823773.1
135073689	XP_063823893.1
135074088	XP_063824463.1
135074059	XP_063824434.1
135073693	XP_063823899.1
135074089	XP_063824465.1
135073691	XP_063823894.1
135074090	XP_063824466.1
135073692	XP_063823895.1
135074061	XP_063824435.1
135074062	XP_063824436.1
135074093	XP_063824470.1
135074063	XP_063824437.1
135074097	XP_063824475.1
135074064	XP_063824442.1
135074065	XP_063824443.1
135074066	XP_063824444.1
135073694	XP_063823900.1
135074067	XP_063824445.1
135074068	XP_063824446.1
135073696	XP_063823902.1
135073697	XP_063823903.1
135073695	XP_063823901.1
135073698	XP_063823904.1
135073700	XP_063823906.1
135074101	XP_063824479.1
135073702	XP_063823909.1
135074102	XP_063824480.1
135073706	XP_063823921.1
135074103	XP_063824481.1
135073704	XP_063823919.1
135073705	XP_063823920.1
135073710	XP_063823926.1
135073708	XP_063823924.1
135073709	XP_063823925.1
135073707	XP_063823923.1
135073703	XP_063823917.1
135074071	XP_063824447.1
135074108	XP_063824485.1
135073714	XP_063823927.1
135073715	XP_063823929.1
135073716	XP_063823932.1
135074072	XP_063824448.1
135074073	XP_063824449.1
135073721	XP_063823944.1
135074074	XP_063824451.1
135073720	XP_063823941.1
135073717	XP_063823933.1
135073718	XP_063823935.1
135074111	XP_063824487.1
135073722	XP_063823945.1
135074078	XP_063824454.1
135074112	XP_063824488.1
135074081	XP_063824456.1
135073728	XP_063823958.1
135073729	XP_063823959.1
135074117	XP_063824495.1
135074120	XP_063824496.1
135074125	XP_063824501.1
135073733	XP_063823961.1
135073735	XP_063823965.1
135073732	XP_063823960.1
135073727	XP_063823957.1
135073736	XP_063823966.1
135073723	XP_063823949.1
135073724	XP_063823950.1
135073734	XP_063823962.1
135073726	XP_063823951.1
135073739	XP_063823967.1
135074091	XP_063824467.1
135074092	XP_063824468.1
135074130	XP_063824502.1
135073740	XP_063823971.1
135074094	XP_063824471.1
135074095	XP_063824473.1
135074096	XP_063824474.1
135074098	XP_063824476.1
135073741	XP_063823973.1
135074099	XP_063824478.1
135073755	XP_063823997.1
135073759	XP_063824002.1
135073753	XP_063823993.1
135073752	XP_063823992.1
135073757	XP_063824000.1
135074104	XP_063824483.1
135074105	XP_063824484.1
135073754	XP_063823996.1
135074109	XP_063824486.1
135073742	XP_063823976.1
135074135	XP_063824508.1
135073758	XP_063824001.1
135074113	XP_063824489.1
135074136	XP_063824509.1
135073750	XP_063823990.1
135073743	XP_063823977.1
135074114	XP_063824491.1
135074137	XP_063824510.1
135073756	XP_063823999.1
135073745	XP_063823979.1
135073746	XP_063823981.1
135074138	XP_063824511.1
135073749	XP_063823985.1
135073747	XP_063823984.1
135074116	XP_063824493.1
135074145	XP_063824522.1
135073763	XP_063824003.1
135074122	XP_063824498.1
135073765	XP_063824006.1
135073764	XP_063824005.1
135074123	XP_063824499.1
135073767	XP_063824008.1
135073766	XP_063824007.1
135073769	XP_063824010.1
135073768	XP_063824009.1
135074124	XP_063824500.1
135073770	XP_063824011.1
135074146	XP_063824523.1
135073772	XP_063824012.1
135073773	XP_063824013.1
135074147	XP_063824525.1
135073789	XP_063824038.1
135073788	XP_063824035.1
135073785	XP_063824032.1
135073781	XP_063824026.1
135073782	XP_063824027.1
135073780	XP_063824021.1
135073784	XP_063824031.1
135073774	XP_063824014.1
135073791	XP_063824040.1
135073793	XP_063824042.1
135073775	XP_063824016.1
135073794	XP_063824043.1
135073776	XP_063824017.1
135073777	XP_063824018.1
135073778	XP_063824019.1
135073779	XP_063824020.1
135074131	XP_063824504.1
135074132	XP_063824505.1
135073783	XP_063824029.1
135073792	XP_063824041.1
135073790	XP_063824039.1
135073787	XP_063824034.1
135073796	XP_063824044.1
135073797	XP_063824045.1
135073798	XP_063824046.1
135074134	XP_063824506.1
135073799	XP_063824048.1
135073809	XP_063824076.1
135073806	XP_063824062.1
135073807	XP_063824063.1
135074056	XP_063824432.1
135073812	XP_063824081.1
135073818	XP_063824089.1
135073800	XP_063824052.1
135073801	XP_063824054.1
135074150	XP_063824528.1
135074139	XP_063824512.1
135074140	XP_063824513.1
135074142	XP_063824516.1
135074143	XP_063824517.1
135073810	XP_063824079.1
135073808	XP_063824075.1
135073813	XP_063824084.1
135073817	XP_063824088.1
135074144	XP_063824521.1
135073802	XP_063824055.1
135073803	XP_063824057.1
135074152	XP_063824529.1
135073804	XP_063824058.1
135073816	XP_063824087.1
135073815	XP_063824086.1
135073814	XP_063824085.1
135073846	XP_063824131.1
135073842	XP_063824128.1
135074158	XP_063824535.1
135073821	XP_063824091.1
135073822	XP_063824092.1
135073823	XP_063824093.1
135073825	XP_063824096.1
135073824	XP_063824094.1
135073827	XP_063824097.1
135074148	XP_063824526.1
135073848	XP_063824135.1
135073847	XP_063824133.1
135073828	XP_063824098.1
135073829	XP_063824099.1
135073849	XP_063824136.1
135073839	XP_063824120.1
135073830	XP_063824101.1
135074076	XP_063824452.1
135074077	XP_063824453.1
135073831	XP_063824103.1
135073841	XP_063824126.1
135073843	XP_063824129.1
135073832	XP_063824105.1
135073833	XP_063824106.1
135073840	XP_063824125.1
135073844	XP_063824130.1
135073834	XP_063824107.1
135074080	XP_063824455.1
135074171	XP_063824544.1
135073835	XP_063824109.1
135074153	XP_063824530.1
135073836	XP_063824111.1
135074154	XP_063824531.1
135073838	XP_063824119.1
135074174	XP_063824547.1
135074156	XP_063824533.1
135074175	XP_063824548.1
135074157	XP_063824534.1
135074177	XP_063824550.1
135074179	XP_063824551.1
135074181	XP_063824552.1
135073850	XP_063824137.1
135073853	XP_063824144.1
135073851	XP_063824143.1
135074160	XP_063824536.1
135074162	XP_063824537.1
135073855	XP_063824148.1
135073854	XP_063824145.1
135073857	XP_063824150.1
135074163	XP_063824539.1
135073856	XP_063824149.1
135073859	XP_063824151.1
135073860	XP_063824152.1
135074189	XP_063824558.1
135074165	XP_063824540.1
135073889	XP_063824201.1
135073894	XP_063824212.1
135074166	XP_063824541.1
135074167	XP_063824542.1
135074169	XP_063824543.1
135073861	XP_063824153.1
135073862	XP_063824154.1
135073892	XP_063824208.1
135074173	XP_063824546.1
135073864	XP_063824155.1
135074176	XP_063824549.1
135073890	XP_063824202.1
135073884	XP_063824187.1
135074202	XP_063824573.1
135073865	XP_063824157.1
135073866	XP_063824159.1
135073867	XP_063824160.1
135073887	XP_063824193.1
135073900	XP_063824218.1
135073901	XP_063824222.1
135073869	XP_063824162.1
