Gene ID	Protein accession
42654	NP_788715.2
42655	NP_651060.1
42656	NP_651061.1
42657	NP_651062.3
42658	NP_651063.1
42659	NP_788716.1
42661	NP_524451.1
42663	NP_524452.4
326256	NP_788717.1
42662	NP_651066.2
42664	NP_732768.1
42665	NP_732769.3
42669	NP_651070.3
42668	NP_651069.1
42670	NP_732771.2
326123	NP_732772.2
42671	NP_651072.1
42672	NP_732773.1
42676	NP_651076.2
248194	NP_732780.1
42678	NP_651078.1
42679	NP_651079.2
42680	NP_651080.2
42681	NP_651081.1
42682	NP_651082.1
42683	NP_651083.2
42684	NP_651084.1
42685	NP_651085.2
42686	NP_651086.1
42687	NP_732790.3
42689	NP_477371.1
42690	NP_651088.1
42691	NP_001097876.1
42692	NP_651090.2
42693	NP_524453.1
42694	NP_651091.1
42695	NP_651092.1
42696	NP_651093.1
42697	NP_651094.2
42698	NP_732797.1
326122	NP_651095.1
42703	NP_788719.1
42702	NP_651099.1
42699	NP_651096.1
42700	NP_651097.1
42701	NP_651098.2
50061	NP_652241.1
12798514	NP_001247246.1
12798515	NP_001247247.1
12798516	NP_001247248.1
12798517	NP_001247249.1
12798518	NP_001247250.1
42704	NP_651101.1
42705	NP_651102.3
42706	NP_651103.1
42707	NP_524454.2
42708	NP_651104.1
318658	NP_732806.1
42709	NP_651105.1
42710	NP_732807.1
42711	NP_524455.1
42712	NP_524456.1
42715	NP_651109.3
42716	NP_651110.1
42717	NP_732811.1
42718	NP_651111.1
42719	NP_651112.1
42720	NP_651113.1
42721	NP_651114.1
2768677	NP_996267.1
117339	NP_732816.1
42723	NP_651116.1
252554	NP_788721.1
42726	NP_651118.1
42727	NP_651119.2
42733	NP_001097883.2
42729	NP_651121.1
42728	NP_651120.1
42730	NP_651122.2
42731	NP_651123.1
42732	NP_651124.1
42734	NP_651126.3
42735	NP_524458.1
42736	NP_732827.1
326142	NP_732828.1
42737	NP_001034065.1
42738	NP_788722.1
42739	NP_651128.1
42740	NP_651129.1
42742	NP_651131.2
30522399	NP_001334697.1
42743	NP_732833.1
42745	NP_732840.1
42747	NP_651133.2
42748	NP_651134.1
42749	NP_651135.1
42750	NP_651136.1
42751	NP_651137.3
42752	NP_524460.2
42753	NP_477397.1
42754	NP_651138.1
42755	NP_651139.1
42756	NP_651140.1
42757	NP_524461.2
42758	NP_524462.2
42759	NP_477194.1
44437	NP_651977.1
42761	NP_476632.1
42762	NP_651141.2
42763	NP_651142.3
10178934	NP_001189271.1
42764	NP_651143.2
326147	NP_732865.2
42766	NP_651145.2
7354412	NP_001138099.1
42765	NP_001097885.2
42767	NP_651146.2
14462512	NP_001262875.1
318632	NP_732868.2
42768	NP_651147.2
42769	NP_651148.2
5740640	NP_001138100.1
42770	NP_651149.2
42772	NP_651150.1
42773	NP_651151.1
42774	NP_651152.1
42775	NP_651153.1
42776	NP_651154.1
42777	NP_651155.1
42778	NP_651156.1
42780	NP_651158.1
2768678	NP_996269.2
42781	NP_651159.3
42782	NP_651160.3
42783	NP_651161.1
42784	NP_732884.2
42787	NP_651165.1
42788	NP_651166.1
42789	NP_524463.2
42790	NP_651167.3
59145	NP_652652.3
42791	NP_651168.1
42793	NP_651170.1
42794	NP_651171.1
117368	NP_001097887.1
251937	NP_732890.1
42796	NP_651172.1
318720	NP_732891.1
318721	NP_001097888.1
42797	NP_651173.2
42798	NP_651174.2
42799	NP_476650.1
42800	NP_651175.4
42801	NP_651176.1
42802	NP_651177.1
42803	NP_732900.1
42804	NP_651178.1
42805	NP_524464.1
42806	NP_651179.1
42807	NP_651180.3
42808	NP_651181.1
42809	NP_651182.2
42810	NP_651183.3
42811	NP_651184.1
42812	NP_651185.1
42813	NP_524465.1
42814	NP_651186.1
42816	NP_651187.2
42817	NP_477144.1
50068	NP_788725.1
42820	NP_001097889.2
42819	NP_651188.1
42821	NP_524466.1
42822	NP_524467.1
42823	NP_651190.1
42824	NP_732911.2
318605	NP_732912.2
42825	NP_651191.1
42826	NP_651192.1
19836181	NP_732914.2
42827	NP_001036749.2
251610	NP_732915.1
42828	NP_524469.2
42829	NP_651194.1
42830	NP_651195.1
42831	NP_651196.1
42832	NP_524470.4
42833	NP_651197.1
42834	NP_524471.2
42835	NP_651198.1
42836	NP_651199.2
42838	NP_651200.1
42839	NP_651201.1
42840	NP_651202.1
42841	NP_524472.1
326257	NP_788728.1
42842	NP_732931.1
42843	NP_524473.2
42844	NP_651204.1
42845	NP_651205.2
42846	NP_651206.3
42848	NP_732942.1
192506	NP_651207.1
42850	NP_651209.1
42849	NP_651208.1
42851	NP_651210.3
42852	NP_524474.1
42853	NP_651211.2
326255	NP_788729.1
42854	NP_524475.1
42855	NP_651212.1
42857	NP_651213.1
42858	NP_651214.2
42860	NP_651216.2
42859	NP_651215.1
42861	NP_651217.2
42862	NP_477415.1
42863	NP_651218.1
42864	NP_651219.1
42865	NP_651220.3
318604	NP_732958.1
2768679	NP_996277.1
42866	NP_477163.1
42867	NP_651221.1
2768680	NP_996278.1
42869	NP_651223.2
42870	NP_524476.1
42871	NP_477430.1
42872	NP_651224.1
42873	NP_651225.1
42874	NP_651226.1
42875	NP_651227.2
42876	NP_651228.1
42877	NP_651229.2
42880	NP_732964.1
42879	NP_651231.1
42881	NP_524477.3
42882	NP_651232.1
42883	NP_651233.1
42885	NP_651234.1
47852	NP_524898.1
50070	NP_788733.1
42888	NP_651237.1
42889	NP_524478.4
42890	NP_651238.2
42891	NP_524479.1
42892	NP_651239.1
42893	NP_651240.1
5740609	NP_001097899.2
42894	NP_651241.1
42895	NP_651242.1
42896	NP_524480.2
42897	NP_651243.1
42898	NP_732982.1
42899	NP_651245.1
42900	NP_651246.2
42901	NP_651247.1
44324	NP_536772.1
42903	NP_651248.2
42904	NP_651249.2
42905	NP_651250.2
42906	NP_651251.3
42907	NP_651252.1
2768681	NP_996280.2
2768682	NP_996281.1
42909	NP_651254.1
42910	NP_001097900.2
10178941	NP_001189279.1
50072	NP_001097901.2
2768683	NP_996282.1
42911	NP_651256.2
42912	NP_651257.1
42913	NP_651258.1
2768684	NP_001097904.1
42914	NP_651259.1
42915	NP_651260.3
42916	NP_651261.2
42917	NP_651262.1
42918	NP_524481.2
318601	NP_733000.1
42919	NP_524482.1
42920	NP_524483.1
42921	NP_651263.1
42922	NP_524484.1
42923	NP_651264.2
42924	NP_651265.1
42925	NP_651266.1
42926	NP_651267.1
42927	NP_651268.1
42928	NP_651269.1
42929	NP_733010.1
42930	NP_651271.1
42931	NP_651272.1
2768685	NP_651273.2
42933	NP_524485.1
42934	NP_651274.1
318600	NP_733018.1
12798528	NP_001247291.1
42935	NP_651275.1
42936	NP_733024.1
318599	NP_733025.1
42937	NP_651276.2
326121	NP_733027.2
42939	NP_651278.2
42940	NP_524486.2
42941	NP_651279.1
30522405	NP_001334700.1
42942	NP_651280.1
42943	NP_651281.1
42944	NP_476879.1
42945	NP_524487.2
42946	NP_524488.3
42947	NP_524489.2
50073	NP_652252.1
42948	NP_651282.2
42950	NP_651284.1
42952	NP_651286.3
42951	NP_651285.1
42953	NP_651287.4
42954	NP_651288.1
42956	NP_651290.1
42955	NP_651289.1
4379863	NP_001036756.2
42957	NP_651291.1
42958	NP_733041.2
42959	NP_651293.1
42960	NP_733043.1
326135	NP_733044.1
12798256	NP_001247294.1
42961	NP_651295.1
3772524	NP_001027209.1
42962	NP_524490.2
42963	NP_651296.1
42964	NP_651297.2
326120	NP_733048.1
42965	NP_651298.1
318593	NP_733051.2
12798257	NP_001247299.1
42967	NP_651300.1
42968	NP_651301.1
42969	NP_651302.1
42970	NP_524491.1
42971	NP_651303.2
42972	NP_651304.3
42973	NP_651305.1
192528	NP_733057.1
42975	NP_733058.1
42976	NP_651307.2
50074	NP_652253.1
42978	NP_651309.2
42979	NP_733060.1
19834718	NP_733061.1
42981	NP_651311.2
42982	NP_651312.2
42983	NP_651313.1
42984	NP_651314.1
42985	NP_477271.1
42986	NP_524492.2
42987	NP_651315.2
42988	NP_651316.1
42990	NP_651318.3
42991	NP_651319.2
42992	NP_651320.1
42993	NP_524493.1
42994	NP_651321.1
42995	NP_651322.1
318597	NP_733068.2
42996	NP_651323.3
326119	NP_733069.1
42998	NP_001097906.1
42999	NP_651326.1
43000	NP_651327.1
43001	NP_733073.1
318595	NP_733074.1
43002	NP_651329.4
43003	NP_651330.1
43004	NP_651331.1
43005	NP_524494.1
43006	NP_733077.3
43007	NP_651333.1
43008	NP_001097911.1
43009	NP_651335.2
43010	NP_524495.1
43011	NP_524496.1
43012	NP_788738.1
326251	NP_788736.2
19835207	NP_001287519.1
3885585	NP_001034068.2
43014	NP_001097912.1
43015	NP_733081.1
326146	NP_733082.1
43016	NP_733083.1
8674021	NP_001163720.1
43017	NP_651340.1
43018	NP_651341.2
43019	NP_651342.3
43020	NP_651343.1
4379864	NP_001036757.1
43023	NP_651346.1
43025	NP_651348.1
43026	NP_651349.1
43028	NP_651350.2
43029	NP_651351.1
318594	NP_733086.2
43030	NP_001097914.1
43031	NP_651353.1
43033	NP_651355.3
43034	NP_651356.1
43035	NP_651357.1
43036	NP_524497.1
43037	NP_651358.4
43038	NP_476800.1
43039	NP_651359.1
43040	NP_651360.1
43041	NP_651361.2
43042	NP_651362.1
43043	NP_651363.1
43044	NP_651364.1
45786	NP_524841.1
43046	NP_651365.1
3772506	NP_651367.1
3772439	NP_001027211.4
43050	NP_651369.1
43051	NP_651370.2
43052	NP_651371.1
43053	NP_651372.1
326132	NP_651373.2
43054	NP_733090.1
43055	NP_651374.2
43056	NP_651375.1
43057	NP_733091.1
326118	NP_733092.2
43058	NP_733093.2
318664	NP_733094.1
43059	NP_651378.1
43060	NP_733095.2
318734	NP_733096.1
43061	NP_651380.2
326117	NP_733099.1
43062	NP_733100.1
43063	NP_651382.2
43064	NP_651383.1
43065	NP_651384.2
43066	NP_651385.3
43067	NP_001097918.1
43068	NP_651387.1
43069	NP_651388.1
43070	NP_651389.3
43071	NP_651390.2
43072	NP_651391.1
47220	NP_524885.1
43073	NP_651392.2
43074	NP_651393.1
318735	NP_733105.1
318737	NP_733106.2
43077	NP_651395.1
43078	NP_651396.1
43079	NP_651397.1
43080	NP_651398.1
43081	NP_651399.2
8674037	NP_001163729.1
53586	NP_525010.1
43083	NP_651400.1
2768686	NP_996295.1
43084	NP_651401.1
43085	NP_651402.1
43087	NP_524577.1
43086	NP_651403.1
43088	NP_651404.1
43091	NP_651407.3
43089	NP_651405.1
43090	NP_651406.1
43092	NP_651408.1
43093	NP_651409.1
43095	NP_651410.1
43096	NP_651411.1
43098	NP_733115.1
43099	NP_651413.1
43100	NP_651414.1
43101	NP_651415.1
43102	NP_651416.1
43103	NP_651417.1
43104	NP_651418.1
43105	NP_733118.3
2768687	NP_733119.2
43111	NP_651425.2
43110	NP_651424.3
43112	NP_651426.1
43113	NP_651427.2
43114	NP_651428.2
43115	NP_651429.1
318701	NP_733121.1
43116	NP_733122.1
4379865	NP_001036758.1
43117	NP_651431.1
44913	NP_476988.1
43118	NP_651432.1
43120	NP_651433.1
43121	NP_524498.2
8673987	NP_001163738.1
43122	NP_524499.2
47954	NP_524906.1
43124	NP_651434.3
50075	NP_652254.3
43125	NP_651435.1
43126	NP_001163739.2
43127	NP_524500.1
43128	NP_651437.1
43130	NP_651438.1
43132	NP_651439.2
43133	NP_651440.1
43134	NP_651441.1
318591	NP_733127.1
43135	NP_733128.1
43136	NP_651446.2
43142	NP_651448.2
2768688	NP_996297.3
43145	NP_651451.1
43146	NP_542440.1
43148	NP_651453.3
43149	NP_733131.2
12798270	NP_001247308.1
43150	NP_524503.2
43151	NP_524504.2
43152	NP_524505.2
43153	NP_524506.1
43154	NP_524507.1
43155	NP_524508.1
43156	NP_524509.2
43157	NP_524510.1
43158	NP_524511.1
43159	NP_524512.2
43160	NP_536753.1
43161	NP_524513.1
43162	NP_524514.2
43163	NP_651454.1
43164	NP_651455.1
43165	NP_651456.1
43166	NP_651457.1
43167	NP_651458.1
43168	NP_651459.2
8674046	NP_001163743.1
43169	NP_651460.2
43170	NP_651461.1
43171	NP_651462.1
43174	NP_733137.3
43177	NP_733138.1
43176	NP_651464.2
43178	NP_651466.1
318682	NP_651467.1
43179	NP_733139.1
43180	NP_651468.1
4379866	NP_001036759.1
43181	NP_001036760.1
43182	NP_651470.1
43183	NP_524515.2
43184	NP_651471.2
43186	NP_001034070.1
43185	NP_651472.2
43188	NP_001097937.1
43189	NP_651476.1
50079	NP_652258.2
5740331	NP_001097938.1
43190	NP_524516.2
117364	NP_788744.1
43191	NP_733151.2
43192	NP_651478.1
12798272	NP_001247316.1
43193	NP_524517.1
43194	NP_651479.2
43195	NP_651480.1
43196	NP_651481.1
43197	NP_651482.3
44448	NP_524754.2
43200	NP_651484.1
43201	NP_651485.1
43202	NP_651486.1
43203	NP_733158.1
43204	NP_651487.1
43205	NP_651488.1
43206	NP_651489.2
43207	NP_733160.1
43208	NP_651490.1
318586	NP_733161.2
43209	NP_651491.1
43210	NP_651492.1
43213	NP_733162.2
43212	NP_651494.1
43214	NP_651496.1
43215	NP_477318.1
43216	NP_651497.1
43217	NP_651498.1
43218	NP_651499.2
50080	NP_652259.2
3772140	NP_652260.1
3772449	NP_651500.1
43220	NP_651501.2
43221	NP_651502.2
10178793	NP_001262991.2
43222	NP_524518.1
43223	NP_733167.2
43227	NP_651507.1
43228	NP_651508.1
43229	NP_524519.1
43230	NP_651509.2
43231	NP_524520.1
43232	NP_651510.1
43233	NP_651511.1
43234	NP_524521.1
43235	NP_524522.2
43236	NP_524523.2
44359	NP_652744.2
43238	NP_651513.1
43239	NP_651514.1
43240	NP_651515.1
43241	NP_524524.1
117338	NP_788747.1
43242	NP_651516.1
43243	NP_651517.1
30522402	NP_001334703.1
43244	NP_733183.1
318582	NP_733184.2
43245	NP_651519.1
43253	NP_524525.3
318583	NP_733185.2
43246	NP_651520.1
43247	NP_651521.1
43248	NP_651522.1
43249	NP_651523.1
43250	NP_651524.1
43251	NP_651525.1
43252	NP_651526.1
44790	NP_651999.1
43255	NP_651527.3
5740196	NP_001097941.1
43256	NP_524526.1
14462523	NP_001263004.1
43257	NP_651528.2
43258	NP_651529.2
43259	NP_651530.1
43260	NP_651531.1
43261	NP_651532.1
43262	NP_651533.3
43263	NP_651534.2
43264	NP_651535.1
43265	NP_651536.1
43266	NP_651537.3
43267	NP_651538.1
43268	NP_651539.3
43269	NP_651540.1
43270	NP_651541.2
43271	NP_001097943.1
43936	NP_651959.1
43273	NP_651543.1
43274	NP_651544.1
318575	NP_001097944.1
5740555	NP_001097945.1
318579	NP_733200.1
43275	NP_524527.3
43276	NP_733202.2
10178958	NP_001189301.1
43277	NP_651545.2
318578	NP_733205.3
43278	NP_733206.3
43279	NP_651547.1
59150	NP_652657.1
43281	NP_651548.1
43282	NP_651549.1
43284	NP_476995.1
43283	NP_476971.1
47249	NP_524886.2
43286	NP_651550.1
43287	NP_651551.1
43288	NP_733209.1
43289	NP_651552.1
43290	NP_651553.2
43291	NP_651554.1
43292	NP_651555.1
43293	NP_651556.2
43294	NP_477159.1
50082	NP_652261.1
43295	NP_001036762.2
43296	NP_651558.2
43298	NP_651560.2
36786373	NP_001350865.1
43300	NP_524530.2
19835591	NP_001287561.1
12798275	NP_001247336.1
43303	NP_651562.2
43304	NP_651563.1
43305	NP_651564.1
12798276	NP_001247337.1
43306	NP_651565.1
43307	NP_651566.1
43308	NP_651567.3
117327	NP_733213.1
117336	NP_524531.2
43309	NP_733214.1
43310	NP_524532.2
43311	NP_651568.1
43312	NP_651569.1
53569	NP_524999.2
43314	NP_651570.1
43315	NP_651571.3
43317	NP_651573.4
43316	NP_651572.2
43318	NP_651574.1
43319	NP_524533.1
326116	NP_651575.1
43321	NP_651576.1
43323	NP_476639.1
43324	NP_651577.4
43325	NP_651578.1
43326	NP_651579.1
43327	NP_477509.1
318574	NP_733225.1
43328	NP_651580.3
12798278	NP_001247340.1
12798279	NP_001263026.1
43329	NP_651581.2
43330	NP_651582.1
43331	NP_524534.1
43332	NP_733230.1
43333	NP_001034073.1
43334	NP_524535.2
5740590	NP_001097949.1
43341	NP_524536.2
43342	NP_651591.2
43343	NP_651592.2
43344	NP_651593.1
43345	NP_524537.1
338395	NP_788749.1
43347	NP_651595.1
43348	NP_651596.1
43349	NP_524538.2
43350	NP_651597.1
318572	NP_733236.1
43351	NP_733239.1
43352	NP_651599.1
43353	NP_651600.1
43354	NP_651601.1
43355	NP_651602.1
43356	NP_651603.1
8674056	NP_001163752.1
43357	NP_651604.1
318646	NP_733241.2
318603	NP_733243.2
43358	NP_651605.1
43359	NP_651606.2
43360	NP_651607.1
43362	NP_651609.1
5740528	NP_001097953.2
12798281	NP_001247344.1
12798282	NP_001247345.1
5740743	NP_001097954.1
5740179	NP_001097955.1
47854	NP_524899.1
43367	NP_524539.1
43369	NP_651614.1
43370	NP_651615.2
53567	NP_524998.1
43373	NP_651617.1
43374	NP_651618.3
43375	NP_524540.4
43377	NP_651619.1
43378	NP_651620.1
43379	NP_524541.3
261634	NP_733247.1
43872	NP_788751.2
43382	NP_651621.2
43383	NP_524542.1
43384	NP_651622.2
43385	NP_524543.1
43386	NP_651623.1
43387	NP_651624.2
43388	NP_651625.1
43389	NP_001034074.1
318571	NP_733254.1
2768690	NP_996301.2
43390	NP_651627.1
43391	NP_651628.1
43392	NP_651629.1
43393	NP_524544.1
43394	NP_651630.3
43395	NP_651631.1
43396	NP_651632.2
5740413	NP_001097956.1
43397	NP_651633.1
50092	NP_652269.3
43398	NP_476900.1
43399	NP_651634.1
43400	NP_651635.2
43401	NP_651636.1
43402	NP_651637.1
44642	NP_477152.1
43404	NP_733258.4
44266	NP_524730.1
43414	NP_001138119.2
43408	NP_651641.1
43410	NP_651643.1
43411	NP_651644.1
43412	NP_651645.1
43413	NP_651646.2
43415	NP_788758.3
43416	NP_651648.5
43417	NP_651649.1
43420	NP_651652.2
43421	NP_651653.2
43422	NP_651654.1
43423	NP_651655.1
43424	NP_651656.2
43425	NP_651657.1
43426	NP_651658.1
43427	NP_651659.2
43428	NP_524545.2
43429	NP_651660.1
43430	NP_651661.1
43431	NP_651662.1
43432	NP_651663.1
43433	NP_651664.2
43434	NP_651665.2
43435	NP_651666.2
43436	NP_651667.1
43437	NP_651668.1
43438	NP_651669.1
43439	NP_476893.1
43440	NP_651670.1
43441	NP_651671.1
43442	NP_651672.1
43443	NP_651673.1
43444	NP_651674.3
43445	NP_651675.1
43446	NP_651676.1
43447	NP_524546.2
64874	NP_477481.1
43448	NP_477480.1
43449	NP_651677.2
43450	NP_651678.1
43451	NP_651679.2
43453	NP_001097962.1
43454	NP_651681.2
46391	NP_652046.1
43456	NP_651682.1
43457	NP_651683.1
44791	NP_652000.1
43459	NP_651684.1
43460	NP_651685.2
43461	NP_001097964.1
43462	NP_651687.3
43463	NP_001350853.2
326140	NP_651689.1
53473	NP_652618.1
43466	NP_524547.1
19834823	NP_001287581.1
43467	NP_651690.2
44643	NP_477157.1
19835889	NP_001287583.1
43469	NP_476816.1
43471	NP_651692.2
43472	NP_651693.2
50096	NP_788760.1
43473	NP_651694.1
43474	NP_651695.1
43475	NP_651696.1
43476	NP_733292.1
43477	NP_651698.1
45285	NP_477324.1
43479	NP_651699.1
43480	NP_651700.2
318567	NP_733294.2
43481	NP_651701.1
43482	NP_001097972.3
12798297	NP_001247357.1
43483	NP_651703.1
43484	NP_524548.1
43485	NP_651704.2
43486	NP_651705.2
43487	NP_651706.1
43488	NP_651707.1
43489	NP_651708.2
43490	NP_477381.1
43491	NP_651709.1
43492	NP_651710.1
43493	NP_477088.2
43494	NP_651711.1
43495	NP_524549.1
43496	NP_651712.1
2768691	NP_996305.1
43497	NP_651713.1
43498	NP_651714.1
5740662	NP_001097973.1
43499	NP_477360.2
43500	NP_651715.1
59246	NP_652716.1
43501	NP_651716.1
43502	NP_651717.1
43503	NP_651718.1
43504	NP_651719.1
43505	NP_651720.3
43506	NP_651721.1
43507	NP_524550.1
43508	NP_651722.1
3772082	NP_001027577.2
43511	NP_651724.1
43512	NP_651725.1
43513	NP_651726.1
43514	NP_524551.2
43515	NP_651727.1
43516	NP_651728.1
43517	NP_476651.1
43518	NP_733309.3
43521	NP_651731.1
43522	NP_651732.1
43523	NP_651733.1
326115	NP_733311.2
8673955	NP_001163770.1
43526	NP_651735.3
43528	NP_733314.1
43529	NP_651737.1
43530	NP_651738.1
43531	NP_651739.1
43532	NP_651740.1
43533	NP_733319.1
318566	NP_651742.2
43535	NP_733326.1
43537	NP_651745.1
43538	NP_001263088.1
43539	NP_733329.1
43541	NP_524552.1
43542	NP_476768.1
43543	NP_733330.1
43544	NP_524554.1
43545	NP_524555.1
43546	NP_651749.1
318624	NP_733331.1
43547	NP_651750.1
43548	NP_651751.1
8674024	NP_001036774.2
43549	NP_651752.1
43550	NP_651753.2
43551	NP_524556.2
43552	NP_651754.1
48445	NP_524917.1
43554	NP_651755.2
43555	NP_651756.1
43556	NP_651757.1
43557	NP_651758.1
5740436	NP_001097976.1
43558	NP_651759.4
43559	NP_651760.1
43560	NP_524557.1
43561	NP_651761.2
43562	NP_651762.1
43563	NP_651763.4
43564	NP_651764.1
43565	NP_733336.1
43566	NP_651765.1
43567	NP_524578.1
43568	NP_476584.2
43569	NP_788762.1
43571	NP_524580.1
43570	NP_524579.1
43572	NP_524581.1
43573	NP_524582.1
43574	NP_651766.1
43575	NP_651767.2
43576	NP_651768.1
43577	NP_524583.1
43578	NP_651769.1
43579	NP_651770.1
5740224	NP_001097977.1
43580	NP_524584.2
19835597	NP_001287600.1
19836197	NP_001287601.1
43581	NP_733345.2
318562	NP_733347.1
43582	NP_788764.1
43583	NP_651772.1
43584	NP_651773.1
43585	NP_651774.2
318563	NP_733350.1
43586	NP_733352.3
43587	NP_524586.1
43588	NP_651776.2
43589	NP_651777.1
43590	NP_651778.1
43591	NP_651779.1
43592	NP_651780.1
43593	NP_651781.1
43594	NP_651782.1
43595	NP_524587.1
43596	NP_524588.1
43597	NP_524589.1
43598	NP_524590.1
43599	NP_524591.1
12798044	NP_001247363.1
43600	NP_651783.1
43601	NP_651784.2
5740430	NP_001097979.1
43602	NP_651785.4
43603	NP_651786.1
43604	NP_524592.2
5740334	NP_001097980.1
46415	NP_524873.1
44965	NP_524802.2
43607	NP_651787.1
10178837	NP_001189316.1
43608	NP_651788.1
43609	NP_524593.1
43610	NP_651789.1
43611	NP_651790.1
43612	NP_651791.2
43613	NP_651792.1
43614	NP_001097981.1
43615	NP_651794.2
43616	NP_651795.2
43617	NP_651796.1
43618	NP_651797.1
43620	NP_733371.1
318559	NP_733372.1
43621	NP_651799.1
43622	NP_651800.2
43623	NP_651801.1
43624	NP_524594.2
43625	NP_733374.1
43626	NP_733375.2
326112	NP_733376.1
43627	NP_651804.2
3885583	NP_001034077.5
43628	NP_733378.1
318781	NP_733379.2
43629	NP_651806.2
43630	NP_651807.1
43633	NP_477031.1
4379867	NP_001036778.1
43634	NP_651810.1
43635	NP_651811.1
43636	NP_651812.1
43637	NP_651813.2
318558	NP_733391.1
43638	NP_733392.2
326114	NP_651814.1
326113	NP_733393.3
19835263	NP_001287616.1
43639	NP_651815.1
326111	NP_733394.3
43640	NP_733395.1
5740681	NP_001097983.1
5740702	NP_001097984.1
43642	NP_651818.1
43643	NP_651819.1
43644	NP_524595.2
318555	NP_733398.1
43645	NP_651820.1
43646	NP_651821.3
43647	NP_651822.1
43648	NP_651823.1
43649	NP_651824.1
43650	NP_476850.1
43651	NP_733403.1
43652	NP_651825.4
43654	NP_651827.1
43655	NP_651828.2
43656	NP_524596.1
43657	NP_651829.1
43658	NP_651830.1
43659	NP_651831.1
43660	NP_651832.3
43661	NP_651833.1
43662	NP_524597.1
43663	NP_524598.1
2768693	NP_996313.2
43664	NP_733410.2
43665	NP_651834.2
43666	NP_651835.1
43667	NP_651836.2
43668	NP_651837.1
43669	NP_524599.1
318554	NP_733411.1
318553	NP_733412.2
3772436	NP_001027213.1
43670	NP_524600.3
3771875	NP_001027214.1
43671	NP_524601.2
43672	NP_651838.1
43673	NP_524602.1
45039	NP_651839.1
43676	NP_651840.1
43677	NP_651841.3
43678	NP_651842.3
43679	NP_651843.1
43680	NP_651844.3
43681	NP_651845.2
43682	NP_524603.2
43683	NP_733416.2
43688	NP_733418.1
43687	NP_524604.2
43689	NP_651849.1
43690	NP_524605.1
59247	NP_733421.1
43691	NP_651850.1
43692	NP_651851.1
43693	NP_651852.1
43694	NP_651853.1
43695	NP_651854.2
43696	NP_651855.1
43697	NP_733425.1
43698	NP_524606.1
43699	NP_651857.2
43700	NP_651858.1
43701	NP_001097987.1
50101	NP_652276.2
50102	NP_001097988.2
43702	NP_651860.2
43703	NP_651861.1
5740668	NP_001368952.1
318552	NP_733426.1
43707	NP_651865.1
318625	NP_733428.2
43708	NP_651866.1
43709	NP_477230.1
43710	NP_651867.2
49045	NP_476867.1
43712	NP_524607.1
43713	NP_651868.1
43714	NP_651869.1
43715	NP_651870.3
43716	NP_651871.2
43717	NP_524608.1
43718	NP_651872.1
43719	NP_476705.1
43720	NP_651873.3
43721	NP_001097991.1
43722	NP_651875.1
43723	NP_651876.1
43724	NP_524609.2
43725	NP_524610.1
43726	NP_651877.1
43727	NP_651878.1
43728	NP_651879.1
43729	NP_651880.1
43730	NP_651881.2
43731	NP_651882.1
10178906	NP_001189328.1
48317	NP_524911.3
43734	NP_651883.1
43735	NP_651884.1
43736	NP_524611.1
43737	NP_651885.1
43738	NP_651886.1
43739	NP_476761.3
43740	NP_651887.1
43741	NP_651888.1
43742	NP_651889.3
43743	NP_651890.1
43744	NP_651891.2
43745	NP_651892.1
43746	NP_651893.1
43747	NP_651894.3
43748	NP_651895.2
43749	NP_524612.2
43750	NP_651896.1
43751	NP_536734.2
43754	NP_651899.2
43753	NP_651898.2
43755	NP_651900.1
43756	NP_651901.3
43757	NP_524613.1
43758	NP_651902.2
48571	NP_524703.1
43761	NP_651903.2
43762	NP_651904.2
